,index,geneO,geneH,vGeneIden,utrIden
61,3526,IGHV1-12*01,IGHV3-13*01,0.5488126649076517,0.40561831595079983
62,3528,IGHV1-12*01,IGHV3-13*03,0.5476190476190477,0.5526315789473685
63,3529,IGHV1-12*01,IGHV3-13*04,0.5529100529100529,0.2926829268292683
64,3530,IGHV1-12*01,IGHV3-13*05,0.5529100529100529,0.2926829268292683
65,3531,IGHV1-12*01,IGHV3-15*01,0.5282051282051282,0.34750596763111474
66,3532,IGHV1-12*01,IGHV3-15*02,0.5282051282051282,0.3
67,3537,IGHV1-12*01,IGHV3-15*07,0.5242966751918159,0.3119718309859155
68,3539,IGHV1-12*01,IGHV3-15*09,0.5242966751918159,0.35082325739784426
69,3543,IGHV1-12*01,IGHV3-20*01,0.5445026178010471,0.3527108597531133
70,3544,IGHV1-12*01,IGHV3-20*02,0.5445026178010471,0.4212837837837838
71,3546,IGHV1-12*01,IGHV3-20*04,0.5445026178010471,0.36341670999914577
72,3547,IGHV1-12*01,IGHV3-21*01,0.5567282321899736,0.3368564924527683
73,3548,IGHV1-12*01,IGHV3-21*02,0.5567282321899736,0.3731306766965699
74,3552,IGHV1-12*01,IGHV3-21*06,0.5526315789473685,0.4182952182952183
75,3553,IGHV1-12*01,IGHV3-22*01,0.5400516795865633,0.4444444444444444
76,3554,IGHV1-12*01,IGHV3-22*02,0.5360824742268041,0.3127416259072048
77,3555,IGHV1-12*01,IGHV3-23*01,0.5608465608465608,0.2978574436408341
78,3557,IGHV1-12*01,IGHV3-23*03,0.5608465608465608,0.2547619047619048
79,3558,IGHV1-12*01,IGHV3-23*04,0.5608465608465608,0.2908191504081915
80,3559,IGHV1-12*01,IGHV3-23*05,0.568,0.275
81,3560,IGHV1-12*01,IGHV3-23*06,0.5564304461942258,0.28286311861654323
82,3561,IGHV1-12*01,IGHV3-23*07,0.5611702127659575,0.275
83,3568,IGHV1-12*01,IGHV3-30*01,0.5691489361702128,0.27859123396193924
84,3569,IGHV1-12*01,IGHV3-30*02,0.5733333333333334,0.35339403360722477
85,3570,IGHV1-12*01,IGHV3-30*03,0.5733333333333334,0.30892712264474476
86,3571,IGHV1-12*01,IGHV3-30*04,0.5733333333333334,0.30589307226284873
87,3573,IGHV1-12*01,IGHV3-30*06,0.5691489361702128,0.2694394213381555
88,3585,IGHV1-12*01,IGHV3-30*18,0.5733333333333334,0.3194245674415241
89,3587,IGHV1-12*01,IGHV3-30*20,0.5733333333333334,0.30327929528462505
90,3591,IGHV1-12*01,IGHV3-30-3*01,0.5691489361702128,0.3405290165196767
91,3592,IGHV1-12*01,IGHV3-30-3*02,0.5691489361702128,0.44930875576036866
92,3596,IGHV1-12*01,IGHV3-33*01,0.5691489361702128,0.35151666712417745
93,3600,IGHV1-12*01,IGHV3-33*05,0.5691489361702128,0.2694394213381555
94,3601,IGHV1-12*01,IGHV3-33*06,0.5691489361702128,0.3141292048687119
95,3603,IGHV1-12*01,IGHV3-33*08,0.5691489361702128,0.2761175089622791
96,3604,IGHV1-12*01,IGHV3-33*09,0.5676392572944297,0.3079653247041655
97,3606,IGHV1-12*01,IGHV3-35*01,0.5445026178010471,0.2702702702702703
98,3613,IGHV1-12*01,IGHV3-38*02,0.5421052631578948,0.26785714285714285
99,3616,IGHV1-12*01,IGHV3-41*01,0.5488126649076517,0.391304347826087
100,3623,IGHV1-12*01,IGHV3-43*01,0.5376623376623376,0.3069422849380655
101,3624,IGHV1-12*01,IGHV3-43*02,0.5416666666666666,0.27546296296296297
102,3625,IGHV1-12*01,IGHV3-43D*03,0.5376623376623376,0.3596095512172357
103,3626,IGHV1-12*01,IGHV3-43D*04,0.533678756476684,0.35460216020939533
104,3630,IGHV1-12*01,IGHV3-48*01,0.5485564304461942,0.3865164247559922
105,3631,IGHV1-12*01,IGHV3-48*02,0.5485564304461942,0.331756528105239
106,3632,IGHV1-12*01,IGHV3-48*03,0.5526315789473685,0.36683061086863106
107,3633,IGHV1-12*01,IGHV3-48*04,0.5485564304461942,0.3483020098193316
108,3636,IGHV1-12*01,IGHV3-49*03,0.5360824742268041,0.29541328260840355
109,3637,IGHV1-12*01,IGHV3-49*04,0.5400516795865633,0.37971711400478336
110,3638,IGHV1-12*01,IGHV3-49*05,0.5360824742268041,0.2875
111,3640,IGHV1-12*01,IGHV3-52*01,0.5404699738903395,0.4418604651162791
112,3643,IGHV1-12*01,IGHV3-53*01,0.5488126649076517,0.33045596016184253
113,3644,IGHV1-12*01,IGHV3-53*02,0.5488126649076517,0.2857142857142857
114,3646,IGHV1-12*01,IGHV3-53*04,0.5570291777188329,0.2857142857142857
115,3648,IGHV1-12*01,IGHV3-53*06,0.5529100529100529,0.2857142857142857
116,3667,IGHV1-12*01,IGHV3-64*01,0.5649867374005305,0.32100435482110734
117,3668,IGHV1-12*01,IGHV3-64*02,0.5608465608465608,0.26785714285714285
118,3672,IGHV1-12*01,IGHV3-64*07,0.5649867374005305,0.4114238583996649
119,3673,IGHV1-12*01,IGHV3-64D*06,0.5608465608465608,0.33673503950142086
120,3674,IGHV1-12*01,IGHV3-64D*08,0.5608465608465608,0.21465481603968584
121,3675,IGHV1-12*01,IGHV3-64D*09,0.5649867374005305,0.3042660232073798
122,3679,IGHV1-12*01,IGHV3-66*01,0.5570291777188329,0.3196138688128932
123,3680,IGHV1-12*01,IGHV3-66*02,0.56,0.27213403880070547
124,3681,IGHV1-12*01,IGHV3-66*03,0.5529100529100529,0.27248677248677244
125,3682,IGHV1-12*01,IGHV3-66*04,0.5529100529100529,0.33383870796269716
126,3683,IGHV1-12*01,IGHV3-69-1*01,0.5529100529100529,0.3880943739049088
127,3684,IGHV1-12*01,IGHV3-69-1*02,0.5529100529100529,0.2911392405063291
128,3685,IGHV1-12*01,IGHV3-7*01,0.5445026178010471,0.3420141478916855
129,3686,IGHV1-12*01,IGHV3-7*02,0.5433070866141733,0.2911392405063291
130,3687,IGHV1-12*01,IGHV3-7*03,0.5445026178010471,0.3610860052216856
131,3688,IGHV1-12*01,IGHV3-7*04,0.5404699738903395,0.2987012987012987
132,3689,IGHV1-12*01,IGHV3-7*05,0.5445026178010471,0.2934692768553528
133,3690,IGHV1-12*01,IGHV3-71*01,0.5360824742268041,0.2682926829268293
134,3694,IGHV1-12*01,IGHV3-72*01,0.5360824742268041,0.3167105928986516
135,3696,IGHV1-12*01,IGHV3-72*03,0.5360824742268041,0.38699324324324325
136,3697,IGHV1-12*01,IGHV3-73*01,0.532133676092545,0.33284842124164826
137,3698,IGHV1-12*01,IGHV3-73*02,0.5282051282051282,0.3314882588789186
138,3699,IGHV1-12*01,IGHV3-73*03,0.532133676092545,0.3
139,3700,IGHV1-12*01,IGHV3-74*01,0.5445026178010471,0.33295692894727824
140,3701,IGHV1-12*01,IGHV3-74*02,0.5514511873350924,0.3333333333333333
141,3702,IGHV1-12*01,IGHV3-74*03,0.5445026178010471,0.33842823842823844
142,3708,IGHV1-12*01,IGHV3-9*01,0.5456919060052219,0.3408085814219848
143,3709,IGHV1-12*01,IGHV3-9*02,0.5416666666666666,0.3428691607884092
144,3710,IGHV1-12*01,IGHV3-9*03,0.5456919060052219,0.2875
145,3735,IGHV1-12*01,IGHV4-28*01,0.5364583333333334,0.41232863298080685
146,3736,IGHV1-12*01,IGHV4-28*02,0.5364583333333334,0.42857142857142855
147,3737,IGHV1-12*01,IGHV4-28*03,0.5404699738903395,0.42826086956521736
148,3739,IGHV1-12*01,IGHV4-28*05,0.5364583333333334,0.5
149,3742,IGHV1-12*01,IGHV4-28*08,0.5324675324675324,0.42857142857142855
150,3743,IGHV1-12*01,IGHV4-30-2*01,0.5402597402597402,0.4438938938938939
151,3744,IGHV1-12*01,IGHV4-30-2*02,0.5392670157068062,0.4
152,3745,IGHV1-12*01,IGHV4-30-2*03,0.5523560209424084,0.4297297297297298
153,3748,IGHV1-12*01,IGHV4-30-2*06,0.5402597402597402,0.44006327756327757
154,3749,IGHV1-12*01,IGHV4-30-4*01,0.5442708333333334,0.3705035392535393
155,3753,IGHV1-12*01,IGHV4-30-4*05,0.5322997416020672,0.4594594594594595
156,3755,IGHV1-12*01,IGHV4-30-4*07,0.5402597402597402,0.4594594594594595
157,3756,IGHV1-12*01,IGHV4-30-4*08,0.5416666666666666,0.4169212690951822
158,3757,IGHV1-12*01,IGHV4-31*01,0.5402597402597402,0.4297297297297298
159,3758,IGHV1-12*01,IGHV4-31*02,0.5402597402597402,0.4
160,3759,IGHV1-12*01,IGHV4-31*03,0.5402597402597402,0.4043628420207988
161,3768,IGHV1-12*01,IGHV4-31*12,0.5402597402597402,0.4
162,3769,IGHV1-12*01,IGHV4-31*13,0.5402597402597402,0.4594594594594595
163,3770,IGHV1-12*01,IGHV4-34*01,0.5406824146981627,0.4148998161510171
164,3771,IGHV1-12*01,IGHV4-34*02,0.5366492146596858,0.39912392194183627
165,3783,IGHV1-12*01,IGHV4-38-2*01,0.5514511873350924,0.42393822393822395
166,3784,IGHV1-12*01,IGHV4-38-2*02,0.5485564304461942,0.3887601887601888
167,3785,IGHV1-12*01,IGHV4-38-2*03,0.5526315789473685,0.41544401544401544
168,3786,IGHV1-12*01,IGHV4-39*01,0.5442708333333334,0.37655131448234896
169,3787,IGHV1-12*01,IGHV4-39*02,0.5483028720626631,0.43243243243243246
170,3792,IGHV1-12*01,IGHV4-39*07,0.5442708333333334,0.4256370656370656
171,3793,IGHV1-12*01,IGHV4-39*08,0.5345268542199488,0.3503838814183642
172,3794,IGHV1-12*01,IGHV4-4*01,0.5404699738903395,0.4473684210526316
173,3795,IGHV1-12*01,IGHV4-4*02,0.5404699738903395,0.43120961923021417
174,3796,IGHV1-12*01,IGHV4-4*03,0.5378590078328982,0.43469871473303967
175,3799,IGHV1-12*01,IGHV4-4*07,0.5447368421052632,0.45553500869290353
176,3800,IGHV1-12*01,IGHV4-4*08,0.5529100529100529,0.4305301952670374
177,3802,IGHV1-12*01,IGHV4-55*01,0.5445026178010471,0.4056445461479787
178,3803,IGHV1-12*01,IGHV4-55*02,0.5445026178010471,0.4594594594594595
179,3811,IGHV1-12*01,IGHV4-59*01,0.5488126649076517,0.3937199551329986
180,3812,IGHV1-12*01,IGHV4-59*02,0.5447368421052632,0.39602428515471993
181,3815,IGHV1-12*01,IGHV4-59*05,0.5437665782493368,0.43243243243243246
182,3818,IGHV1-12*01,IGHV4-59*08,0.5447368421052632,0.43463463463463464
183,3819,IGHV1-12*01,IGHV4-59*09,0.5406824146981627,0.42826086956521736
184,3821,IGHV1-12*01,IGHV4-59*11,0.5488126649076517,0.4306306306306307
185,3822,IGHV1-12*01,IGHV4-59*12,0.5447368421052632,0.4356092935040304
186,3823,IGHV1-12*01,IGHV4-59*13,0.5447368421052632,0.4148648648648649
187,3824,IGHV1-12*01,IGHV4-61*01,0.5483028720626631,0.3665001467633046
188,3825,IGHV1-12*01,IGHV4-61*02,0.5442708333333334,0.4297297297297298
189,3826,IGHV1-12*01,IGHV4-61*03,0.5483028720626631,0.4594594594594595
190,3831,IGHV1-12*01,IGHV4-61*08,0.5442708333333334,0.4323198198198199
191,3832,IGHV1-12*01,IGHV4-61*09,0.5402597402597402,0.4297297297297298
192,3833,IGHV1-12*01,IGHV4-61*10,0.5416666666666666,0.4
193,3834,IGHV1-12*01,IGHV4-61*11,0.5362694300518135,0.4
194,3835,IGHV1-12*01,IGHV4-80*01,0.5247252747252747,0.43243243243243246
195,3837,IGHV1-12*01,IGHV4/OR15-8*01,0.5404699738903395,0.4594594594594595
196,3838,IGHV1-12*01,IGHV4/OR15-8*02,0.5364583333333334,0.4579905992949471
197,3840,IGHV1-12*01,IGHV5-10-1*01,0.5849056603773585,0.2631578947368421
198,3842,IGHV1-12*01,IGHV5-10-1*03,0.5806451612903226,0.2631578947368421
199,3844,IGHV1-12*01,IGHV5-51*01,0.5817694369973191,0.3435305413191415
200,3846,IGHV1-12*01,IGHV5-51*03,0.5849056603773585,0.32982456140350874
201,3850,IGHV1-12*01,IGHV5-51*07,0.5817694369973191,0.3373737373737374
202,3851,IGHV1-12*01,IGHV5-51*08,0.5817694369973191,0.3333333333333333
203,3854,IGHV1-12*01,IGHV6-1*01,0.5241730279898219,0.45130322186773797
204,3855,IGHV1-12*01,IGHV6-1*02,0.5280612244897959,0.3769230769230769
205,3856,IGHV1-12*01,IGHV6-1*03,0.5241730279898219,0.4
206,3861,IGHV1-12*01,IGHV7-4-1*01,0.6032608695652174,0.39668615984405453
207,3862,IGHV1-12*01,IGHV7-4-1*02,0.6076294277929155,0.3750237822030779
208,3871,IGHV1-12*01,IGHV7-81*01,0.5902964959568733,0.3637566137566137
209,3883,IGHV1-14*01,IGHV1-17*01,0.6120218579234973,0.4136316178349561
210,3884,IGHV1-14*01,IGHV1-17*02,0.6181318681318682,0.3716319130197108
211,3885,IGHV1-14*01,IGHV1-18*01,0.6761363636363636,0.4424465240641712
212,3887,IGHV1-14*01,IGHV1-18*03,0.6761363636363636,0.4954545454545455
213,3888,IGHV1-14*01,IGHV1-18*04,0.6713881019830028,0.5000420875420876
214,3890,IGHV1-14*01,IGHV1-2*02,0.6761363636363636,0.5635701275045537
215,3891,IGHV1-14*01,IGHV1-2*03,0.6761363636363636,0.5737704918032787
216,3892,IGHV1-14*01,IGHV1-2*04,0.6713881019830028,0.5383467776910399
217,3893,IGHV1-14*01,IGHV1-2*05,0.6713881019830028,0.5737704918032787
218,3894,IGHV1-14*01,IGHV1-2*06,0.6713881019830028,0.5614754098360656
219,3896,IGHV1-14*01,IGHV1-24*01,0.6713881019830028,0.4876573507511973
220,3897,IGHV1-14*01,IGHV1-24*02,0.6694915254237288,0.4827586206896552
221,3898,IGHV1-14*01,IGHV1-3*01,0.6713881019830028,0.5045236984410217
222,3899,IGHV1-14*01,IGHV1-3*02,0.6713881019830028,0.5973112535612536
223,3900,IGHV1-14*01,IGHV1-3*03,0.6761363636363636,0.5973112535612536
224,3901,IGHV1-14*01,IGHV1-3*04,0.6685552407932012,0.5904287889877731
225,3902,IGHV1-14*01,IGHV1-3*05,0.6713881019830028,0.5912283686839735
226,3903,IGHV1-14*01,IGHV1-3*06,0.6713881019830028,0.5940934065934066
227,3905,IGHV1-14*01,IGHV1-45*02,0.6343490304709142,0.5668086360915308
228,3906,IGHV1-14*01,IGHV1-45*03,0.6298342541436464,0.584206674473068
229,3907,IGHV1-14*01,IGHV1-46*01,0.6713881019830028,0.46482966617989135
230,3908,IGHV1-14*01,IGHV1-46*02,0.6713881019830028,0.46583797558373824
231,3909,IGHV1-14*01,IGHV1-46*03,0.6713881019830028,0.46583797558373824
232,3911,IGHV1-14*01,IGHV1-58*01,0.6343490304709142,0.3928469637172878
233,3912,IGHV1-14*01,IGHV1-58*02,0.6388888888888888,0.3970653058150171
234,3914,IGHV1-14*01,IGHV1-67*01,0.6454293628808865,0.48670741023682196
235,3918,IGHV1-14*01,IGHV1-69*01,0.6526610644257703,0.4900810900199211
236,3919,IGHV1-14*01,IGHV1-69*02,0.6563380281690141,0.5639976621858562
237,3921,IGHV1-14*01,IGHV1-69*04,0.6666666666666666,0.560103073428016
238,3922,IGHV1-14*01,IGHV1-69*05,0.6610169491525424,0.5639976621858562
239,3923,IGHV1-14*01,IGHV1-69*06,0.6573033707865169,0.5421670895710251
240,3927,IGHV1-14*01,IGHV1-69*10,0.6666666666666666,0.5639976621858562
241,3928,IGHV1-14*01,IGHV1-69*11,0.6619718309859155,0.5383547632963179
242,3929,IGHV1-14*01,IGHV1-69*12,0.6573033707865169,0.5475956283634542
243,3930,IGHV1-14*01,IGHV1-69*13,0.6619718309859155,0.5298071303331384
244,3931,IGHV1-14*01,IGHV1-69*14,0.6619718309859155,0.5298071303331385
245,3932,IGHV1-14*01,IGHV1-69*15,0.6619718309859155,0.5639976621858562
246,3938,IGHV1-14*01,IGHV1-69*21,0.6573033707865169,0.5639976621858562
247,3939,IGHV1-14*01,IGHV1-69*22,0.6619718309859155,0.5127118644067796
248,3940,IGHV1-14*01,IGHV1-69*23,0.6573033707865169,0.45001922133286665
249,3942,IGHV1-14*01,IGHV1-69-2*01,0.6761363636363636,0.4922730484324346
250,3944,IGHV1-14*01,IGHV1-69-2*03,0.6713881019830028,0.5028248587570622
251,3945,IGHV1-14*01,IGHV1-8*01,0.6809116809116809,0.5534657386699235
252,3946,IGHV1-14*01,IGHV1-8*02,0.6857142857142857,0.573230885097429
253,3947,IGHV1-14*01,IGHV1-8*03,0.6809116809116809,0.5944805194805194
254,3971,IGHV1-14*01,IGHV2-10*01,0.5217391304347826,0.28621509209744506
255,3972,IGHV1-14*01,IGHV2-26*01,0.5494791666666666,0.2360071301247772
256,3973,IGHV1-14*01,IGHV2-26*02,0.5454545454545454,0.2267379679144385
257,3975,IGHV1-14*01,IGHV2-26*04,0.5454545454545454,0.2267379679144385
258,3976,IGHV1-14*01,IGHV2-5*01,0.537467700258398,0.27058823529411763
259,3977,IGHV1-14*01,IGHV2-5*02,0.5335051546391752,0.27194295900178245
260,3980,IGHV1-14*01,IGHV2-5*05,0.5335051546391752,0.30160427807486634
261,3984,IGHV1-14*01,IGHV2-70*01,0.5335051546391752,0.32504666608435157
262,3987,IGHV1-14*01,IGHV2-70*04,0.5335051546391752,0.2547237076648841
263,3996,IGHV1-14*01,IGHV2-70*13,0.5295629820051414,0.23909685086155674
264,3997,IGHV1-14*01,IGHV2-70*14,0.5335051546391752,0.2547237076648841
265,3998,IGHV1-14*01,IGHV2-70*15,0.537467700258398,0.23559920471685178
266,4005,IGHV1-14*01,IGHV3-11*01,0.5567282321899736,0.3510925249626828
267,4008,IGHV1-14*01,IGHV3-11*04,0.5567282321899736,0.43841463414634146
268,4009,IGHV1-14*01,IGHV3-11*05,0.5567282321899736,0.43841463414634146
269,4010,IGHV1-14*01,IGHV3-11*06,0.5567282321899736,0.4459871226427064
270,4011,IGHV1-14*01,IGHV3-13*01,0.5611702127659575,0.45141896654776076
271,4013,IGHV1-14*01,IGHV3-13*03,0.56,0.5281593406593407
272,4014,IGHV1-14*01,IGHV3-13*04,0.5611702127659575,0.43902439024390244
273,4015,IGHV1-14*01,IGHV3-13*05,0.5570291777188329,0.43902439024390244
274,4016,IGHV1-14*01,IGHV3-15*01,0.548051948051948,0.4415267682644503
275,4017,IGHV1-14*01,IGHV3-15*02,0.548051948051948,0.45121951219512196
276,4022,IGHV1-14*01,IGHV3-15*07,0.5400516795865633,0.47560975609756095
277,4024,IGHV1-14*01,IGHV3-15*09,0.5440414507772021,0.4643756773897907
278,4028,IGHV1-14*01,IGHV3-20*01,0.5485564304461942,0.48116669488172875
279,4029,IGHV1-14*01,IGHV3-20*02,0.5485564304461942,0.46633777807558296
280,4031,IGHV1-14*01,IGHV3-20*04,0.5526315789473685,0.4675432455939583
281,4032,IGHV1-14*01,IGHV3-21*01,0.5775401069518716,0.44198151826660875
282,4033,IGHV1-14*01,IGHV3-21*02,0.5733333333333334,0.46741055571478807
283,4037,IGHV1-14*01,IGHV3-21*06,0.5733333333333334,0.4688537209059597
284,4038,IGHV1-14*01,IGHV3-22*01,0.5520833333333334,0.48506571087216244
285,4039,IGHV1-14*01,IGHV3-22*02,0.5561357702349871,0.37427873718880217
286,4040,IGHV1-14*01,IGHV3-23*01,0.5649867374005305,0.4001659286034226
287,4042,IGHV1-14*01,IGHV3-23*03,0.5733333333333334,0.30817044998396864
288,4043,IGHV1-14*01,IGHV3-23*04,0.5649867374005305,0.4494722449396851
289,4044,IGHV1-14*01,IGHV3-23*05,0.5721925133689839,0.4050632911392405
290,4045,IGHV1-14*01,IGHV3-23*06,0.5605263157894737,0.43360608126293443
291,4046,IGHV1-14*01,IGHV3-23*07,0.5779569892473119,0.4050632911392405
292,4053,IGHV1-14*01,IGHV3-30*01,0.5860215053763441,0.4758681783244773
293,4054,IGHV1-14*01,IGHV3-30*02,0.5817694369973191,0.5195021307930757
294,4055,IGHV1-14*01,IGHV3-30*03,0.5860215053763441,0.4638270542581387
295,4056,IGHV1-14*01,IGHV3-30*04,0.5860215053763441,0.48441534680811943
296,4058,IGHV1-14*01,IGHV3-30*06,0.5817694369973191,0.48765432098765427
297,4070,IGHV1-14*01,IGHV3-30*18,0.5860215053763441,0.4675187951241718
298,4072,IGHV1-14*01,IGHV3-30*20,0.5775401069518716,0.47691459790499646
299,4076,IGHV1-14*01,IGHV3-30-3*01,0.5860215053763441,0.4807740246794924
300,4077,IGHV1-14*01,IGHV3-30-3*02,0.5860215053763441,0.47252747252747257
301,4081,IGHV1-14*01,IGHV3-33*01,0.5817694369973191,0.4756128720965595
302,4085,IGHV1-14*01,IGHV3-33*05,0.5860215053763441,0.4691358024691358
303,4086,IGHV1-14*01,IGHV3-33*06,0.5817694369973191,0.49732004317614525
304,4088,IGHV1-14*01,IGHV3-33*08,0.5817694369973191,0.46019309908198797
305,4089,IGHV1-14*01,IGHV3-33*09,0.5802139037433155,0.48356695545903194
306,4091,IGHV1-14*01,IGHV3-35*01,0.5526315789473685,0.4388111888111888
307,4098,IGHV1-14*01,IGHV3-38*02,0.5502645502645502,0.459375
308,4101,IGHV1-14*01,IGHV3-41*01,0.5488126649076517,0.482174688057041
309,4108,IGHV1-14*01,IGHV3-43*01,0.5538057742782152,0.46132485061395434
310,4109,IGHV1-14*01,IGHV3-43*02,0.5538057742782152,0.4618055555555555
311,4110,IGHV1-14*01,IGHV3-43D*03,0.5456919060052219,0.47666381449195233
312,4111,IGHV1-14*01,IGHV3-43D*04,0.5497382198952879,0.44836096796966296
313,4115,IGHV1-14*01,IGHV3-48*01,0.5733333333333334,0.46677276374323945
314,4116,IGHV1-14*01,IGHV3-48*02,0.5691489361702128,0.4582879074120263
315,4117,IGHV1-14*01,IGHV3-48*03,0.5691489361702128,0.4767553494449271
316,4118,IGHV1-14*01,IGHV3-48*04,0.5733333333333334,0.4537089182442322
317,4121,IGHV1-14*01,IGHV3-49*03,0.548051948051948,0.45124201110686846
318,4122,IGHV1-14*01,IGHV3-49*04,0.5520833333333334,0.46778093935684845
319,4123,IGHV1-14*01,IGHV3-49*05,0.5520833333333334,0.42591463414634145
320,4125,IGHV1-14*01,IGHV3-52*01,0.5691489361702128,0.5006868131868132
321,4128,IGHV1-14*01,IGHV3-53*01,0.5611702127659575,0.48746041835337944
322,4129,IGHV1-14*01,IGHV3-53*02,0.5570291777188329,0.5
323,4131,IGHV1-14*01,IGHV3-53*04,0.56951871657754,0.5
324,4133,IGHV1-14*01,IGHV3-53*06,0.56951871657754,0.5
