,index,geneO,geneH,vGeneIden,leaderIden
45,13671,IGHV1S1*01,IGHV2-10*01,0.5113924050632911,0.5517241379310345
46,13672,IGHV1S1*01,IGHV2-26*01,0.5229591836734694,0.5214761040532365
47,13673,IGHV1S1*01,IGHV2-26*02,0.5229591836734694,0.515124016938899
48,13675,IGHV1S1*01,IGHV2-26*04,0.5229591836734694,0.5087719298245614
49,13676,IGHV1S1*01,IGHV2-5*01,0.5190839694656488,0.5171279491833031
50,13677,IGHV1S1*01,IGHV2-5*02,0.5190839694656488,0.5284029038112522
51,13680,IGHV1S1*01,IGHV2-5*05,0.5190839694656488,0.5214761040532365
52,13684,IGHV1S1*01,IGHV2-70*01,0.5347043701799485,0.4637779794313369
53,13687,IGHV1S1*01,IGHV2-70*04,0.5268542199488491,0.4866908650937689
54,13696,IGHV1S1*01,IGHV2-70*13,0.5307692307692308,0.4895644283121598
55,13697,IGHV1S1*01,IGHV2-70*14,0.5229591836734694,0.4866908650937689
56,13698,IGHV1S1*01,IGHV2-70*15,0.5347043701799485,0.4866908650937689
57,13705,IGHV1S1*01,IGHV3-11*01,0.6263736263736264,0.5308429118773946
58,13708,IGHV1S1*01,IGHV3-11*04,0.6219178082191781,0.525
59,13709,IGHV1S1*01,IGHV3-11*05,0.6174863387978142,0.525
60,13710,IGHV1S1*01,IGHV3-11*06,0.6130790190735694,0.525
61,13711,IGHV1S1*01,IGHV3-13*01,0.6005434782608695,0.5258620689655172
62,13713,IGHV1S1*01,IGHV3-13*03,0.5994550408719346,0.5258620689655172
63,13714,IGHV1S1*01,IGHV3-13*04,0.6005434782608695,0.5258620689655172
64,13715,IGHV1S1*01,IGHV3-13*05,0.5962059620596206,0.5258620689655172
65,13716,IGHV1S1*01,IGHV3-15*01,0.582010582010582,0.5271825396825397
66,13717,IGHV1S1*01,IGHV3-15*02,0.582010582010582,0.5126984126984127
67,13722,IGHV1S1*01,IGHV3-15*07,0.5778364116094987,0.5126984126984127
68,13724,IGHV1S1*01,IGHV3-15*09,0.5778364116094987,0.5126984126984127
69,13728,IGHV1S1*01,IGHV3-20*01,0.5956873315363881,0.5172413793103448
70,13729,IGHV1S1*01,IGHV3-20*02,0.5956873315363881,0.5086206896551724
71,13731,IGHV1S1*01,IGHV3-20*04,0.6,0.5086206896551724
72,13732,IGHV1S1*01,IGHV3-21*01,0.6263736263736264,0.5666666666666667
73,13733,IGHV1S1*01,IGHV3-21*02,0.6219178082191781,0.5717668488160291
74,13737,IGHV1S1*01,IGHV3-21*06,0.6263736263736264,0.5583333333333333
75,13738,IGHV1S1*01,IGHV3-22*01,0.6075268817204301,0.5166666666666666
76,13739,IGHV1S1*01,IGHV3-22*02,0.6118598382749326,0.5166666666666666
77,13740,IGHV1S1*01,IGHV3-23*01,0.6130790190735694,0.5344827586206897
78,13742,IGHV1S1*01,IGHV3-23*03,0.6086956521739131,0.5569842197545295
79,13743,IGHV1S1*01,IGHV3-23*04,0.6174863387978142,0.5172413793103448
80,13744,IGHV1S1*01,IGHV3-23*05,0.6076294277929155,0.5258620689655172
81,13745,IGHV1S1*01,IGHV3-23*06,0.6081081081081081,0.5344827586206897
82,13746,IGHV1S1*01,IGHV3-23*07,0.6136986301369863,0.5258620689655172
83,13753,IGHV1S1*01,IGHV3-30*01,0.6398891966759003,0.5083333333333333
84,13754,IGHV1S1*01,IGHV3-30*02,0.6353591160220995,0.5083333333333333
85,13755,IGHV1S1*01,IGHV3-30*03,0.6353591160220995,0.5297814207650273
86,13756,IGHV1S1*01,IGHV3-30*04,0.6398891966759003,0.5138888888888888
87,13758,IGHV1S1*01,IGHV3-30*06,0.6444444444444445,0.5083333333333333
88,13770,IGHV1S1*01,IGHV3-30*18,0.6308539944903582,0.5166666666666666
89,13772,IGHV1S1*01,IGHV3-30*20,0.6398891966759003,0.5083333333333333
90,13776,IGHV1S1*01,IGHV3-30-3*01,0.6398891966759003,0.5249999999999999
91,13777,IGHV1S1*01,IGHV3-30-3*02,0.6398891966759003,0.5083333333333333
92,13781,IGHV1S1*01,IGHV3-33*01,0.6353591160220995,0.5166666666666666
93,13785,IGHV1S1*01,IGHV3-33*05,0.6353591160220995,0.5083333333333333
94,13786,IGHV1S1*01,IGHV3-33*06,0.6308539944903582,0.5083333333333333
95,13788,IGHV1S1*01,IGHV3-33*08,0.6308539944903582,0.5083333333333333
96,13789,IGHV1S1*01,IGHV3-33*09,0.6336088154269972,0.5083333333333333
97,13791,IGHV1S1*01,IGHV3-35*01,0.6043360433604336,0.4913793103448276
98,13798,IGHV1S1*01,IGHV3-38*02,0.6021798365122616,0.4953871748336358
99,13801,IGHV1S1*01,IGHV3-41*01,0.5876010781671159,0.5166666666666666
100,13808,IGHV1S1*01,IGHV3-43*01,0.5924932975871313,0.5476930320150659
101,13809,IGHV1S1*01,IGHV3-43*02,0.584,0.5169491525423728
102,13810,IGHV1S1*01,IGHV3-43D*03,0.5924932975871313,0.5169491525423728
103,13811,IGHV1S1*01,IGHV3-43D*04,0.5924932975871313,0.5169491525423728
104,13815,IGHV1S1*01,IGHV3-48*01,0.6219178082191781,0.525
105,13816,IGHV1S1*01,IGHV3-48*02,0.6219178082191781,0.5472222222222222
106,13817,IGHV1S1*01,IGHV3-48*03,0.6263736263736264,0.525
107,13818,IGHV1S1*01,IGHV3-48*04,0.6263736263736264,0.5198275862068965
108,13821,IGHV1S1*01,IGHV3-49*03,0.5946666666666667,0.525
109,13822,IGHV1S1*01,IGHV3-49*04,0.5989304812834224,0.549544626593807
110,13823,IGHV1S1*01,IGHV3-49*05,0.5946666666666667,0.525
111,13825,IGHV1S1*01,IGHV3-52*01,0.6174863387978142,0.5169491525423728
112,13828,IGHV1S1*01,IGHV3-53*01,0.6092896174863388,0.48541437092232076
113,13829,IGHV1S1*01,IGHV3-53*02,0.6049046321525886,0.47076023391812866
114,13831,IGHV1S1*01,IGHV3-53*04,0.6136986301369863,0.478020616513034
115,13833,IGHV1S1*01,IGHV3-53*06,0.6092896174863388,0.4649122807017544
116,13852,IGHV1S1*01,IGHV3-64*01,0.6130790190735694,0.48360655737704916
117,13853,IGHV1S1*01,IGHV3-64*02,0.6086956521739131,0.5258620689655172
118,13857,IGHV1S1*01,IGHV3-64*07,0.6130790190735694,0.5047343131712831
119,13858,IGHV1S1*01,IGHV3-64D*06,0.6174863387978142,0.5416666666666666
120,13859,IGHV1S1*01,IGHV3-64D*08,0.6174863387978142,0.5333333333333333
121,13860,IGHV1S1*01,IGHV3-64D*09,0.6174863387978142,0.5416666666666667
122,13864,IGHV1S1*01,IGHV3-66*01,0.6181318681318682,0.5086206896551724
123,13865,IGHV1S1*01,IGHV3-66*02,0.6126373626373627,0.4867664851784634
124,13866,IGHV1S1*01,IGHV3-66*03,0.6092896174863388,0.48676648517846344
125,13867,IGHV1S1*01,IGHV3-66*04,0.6136986301369863,0.5086206896551724
126,13868,IGHV1S1*01,IGHV3-69-1*01,0.6270718232044199,0.5416666666666667
127,13869,IGHV1S1*01,IGHV3-69-1*02,0.6225895316804407,0.525
128,13870,IGHV1S1*01,IGHV3-7*01,0.5956873315363881,0.525191570881226
129,13871,IGHV1S1*01,IGHV3-7*02,0.5945945945945946,0.5086206896551724
130,13872,IGHV1S1*01,IGHV3-7*03,0.6,0.5322413793103449
131,13873,IGHV1S1*01,IGHV3-7*04,0.5956873315363881,0.5086206896551724
132,13874,IGHV1S1*01,IGHV3-7*05,0.6043360433604336,0.5086206896551724
133,13875,IGHV1S1*01,IGHV3-71*01,0.6162162162162163,0.5166666666666666
134,13879,IGHV1S1*01,IGHV3-72*01,0.5946666666666667,0.540983606557377
135,13881,IGHV1S1*01,IGHV3-72*03,0.5904255319148937,0.5327868852459017
136,13882,IGHV1S1*01,IGHV3-73*01,0.5946666666666667,0.5172413793103448
137,13883,IGHV1S1*01,IGHV3-73*02,0.5904255319148937,0.5172413793103448
138,13884,IGHV1S1*01,IGHV3-73*03,0.5946666666666667,0.5086206896551724
139,13885,IGHV1S1*01,IGHV3-74*01,0.6043360433604336,0.5145730706075533
140,13886,IGHV1S1*01,IGHV3-74*02,0.6076294277929155,0.5086206896551724
141,13887,IGHV1S1*01,IGHV3-74*03,0.6043360433604336,0.5086206896551724
142,13893,IGHV1S1*01,IGHV3-9*01,0.6054054054054054,0.5452873563218391
143,13894,IGHV1S1*01,IGHV3-9*02,0.6054054054054054,0.5419540229885058
144,13895,IGHV1S1*01,IGHV3-9*03,0.601078167115903,0.5419540229885058
145,13920,IGHV1S1*01,IGHV4-28*01,0.5661375661375662,0.6034790365744871
146,13921,IGHV1S1*01,IGHV4-28*02,0.5661375661375662,0.5877192982456141
147,13922,IGHV1S1*01,IGHV4-28*03,0.5702917771883289,0.6034790365744871
148,13924,IGHV1S1*01,IGHV4-28*05,0.5661375661375662,0.5877192982456141
149,13927,IGHV1S1*01,IGHV4-28*08,0.5620052770448549,0.5877192982456141
150,13928,IGHV1S1*01,IGHV4-30-2*01,0.5616797900262467,0.5877192982456141
151,13929,IGHV1S1*01,IGHV4-30-2*02,0.5567282321899736,0.5877192982456141
152,13930,IGHV1S1*01,IGHV4-30-2*03,0.5782493368700266,0.5877192982456141
153,13933,IGHV1S1*01,IGHV4-30-2*06,0.5657894736842105,0.5877192982456141
154,13934,IGHV1S1*01,IGHV4-30-4*01,0.5657894736842105,0.5877192982456141
155,13938,IGHV1S1*01,IGHV4-30-4*05,0.5657894736842105,0.5877192982456141
156,13940,IGHV1S1*01,IGHV4-30-4*07,0.5657894736842105,0.5877192982456141
157,13941,IGHV1S1*01,IGHV4-30-4*08,0.5631578947368421,0.5877192982456141
158,13942,IGHV1S1*01,IGHV4-31*01,0.5657894736842105,0.5877192982456141
159,13943,IGHV1S1*01,IGHV4-31*02,0.5699208443271768,0.5877192982456141
160,13944,IGHV1S1*01,IGHV4-31*03,0.5699208443271768,0.5937407077014569
161,13953,IGHV1S1*01,IGHV4-31*12,0.5699208443271768,0.5877192982456141
162,13954,IGHV1S1*01,IGHV4-31*13,0.5616797900262467,0.5877192982456141
163,13955,IGHV1S1*01,IGHV4-34*01,0.5582010582010583,0.6193859649122807
164,13956,IGHV1S1*01,IGHV4-34*02,0.5540897097625329,0.604549509366637
165,13968,IGHV1S1*01,IGHV4-38-2*01,0.5817694369973191,0.6139855287937358
166,13969,IGHV1S1*01,IGHV4-38-2*02,0.5871313672922251,0.6377118644067796
167,13970,IGHV1S1*01,IGHV4-38-2*03,0.5871313672922251,0.635593220338983
168,13971,IGHV1S1*01,IGHV4-39*01,0.5782493368700266,0.613611358905739
169,13972,IGHV1S1*01,IGHV4-39*02,0.5824468085106383,0.6186440677966102
170,13977,IGHV1S1*01,IGHV4-39*07,0.5824468085106383,0.6148661909009813
171,13978,IGHV1S1*01,IGHV4-39*08,0.5677083333333334,0.6186440677966102
172,13979,IGHV1S1*01,IGHV4-4*01,0.5661375661375662,0.6052631578947368
173,13980,IGHV1S1*01,IGHV4-4*02,0.5702917771883289,0.6141447368421052
174,13981,IGHV1S1*01,IGHV4-4*03,0.5676392572944297,0.5964912280701755
175,13984,IGHV1S1*01,IGHV4-4*07,0.5748663101604278,0.6137674695212608
176,13985,IGHV1S1*01,IGHV4-4*08,0.579088471849866,0.6008028545941124
177,13987,IGHV1S1*01,IGHV4-55*01,0.5828877005347594,0.5877192982456141
178,13988,IGHV1S1*01,IGHV4-55*02,0.5786666666666667,0.6052631578947368
179,13996,IGHV1S1*01,IGHV4-59*01,0.579088471849866,0.5797448165869219
180,13997,IGHV1S1*01,IGHV4-59*02,0.579088471849866,0.5789473684210527
181,14000,IGHV1S1*01,IGHV4-59*05,0.5698924731182796,0.6186440677966102
182,14003,IGHV1S1*01,IGHV4-59*08,0.5706666666666667,0.5877192982456141
183,14004,IGHV1S1*01,IGHV4-59*09,0.5706666666666667,0.6116562592922985
184,14006,IGHV1S1*01,IGHV4-59*11,0.579088471849866,0.5789473684210527
185,14007,IGHV1S1*01,IGHV4-59*12,0.5748663101604278,0.5935672514619883
186,14008,IGHV1S1*01,IGHV4-59*13,0.579088471849866,0.5877192982456141
187,14009,IGHV1S1*01,IGHV4-61*01,0.5740740740740741,0.6239468728317971
188,14010,IGHV1S1*01,IGHV4-61*02,0.5699208443271768,0.5877192982456141
189,14011,IGHV1S1*01,IGHV4-61*03,0.5740740740740741,0.6052631578947368
190,14016,IGHV1S1*01,IGHV4-61*08,0.5699208443271768,0.5964912280701754
191,14017,IGHV1S1*01,IGHV4-61*09,0.5657894736842105,0.5964912280701755
192,14018,IGHV1S1*01,IGHV4-61*10,0.5714285714285714,0.6052631578947368
193,14019,IGHV1S1*01,IGHV4-61*11,0.5616797900262467,0.5877192982456141
194,14020,IGHV1S1*01,IGHV4-80*01,0.5054054054054054,0.6186440677966102
195,14022,IGHV1S1*01,IGHV4/OR15-8*01,0.5744680851063829,0.6289027653880465
196,14023,IGHV1S1*01,IGHV4/OR15-8*02,0.5661375661375662,0.6289027653880465
197,14025,IGHV1S1*01,IGHV5-10-1*01,0.6480446927374302,0.48245614035087714
198,14027,IGHV1S1*01,IGHV5-10-1*03,0.6434540389972145,0.48245614035087714
199,14029,IGHV1S1*01,IGHV5-51*01,0.6444444444444445,0.47894736842105257
200,14031,IGHV1S1*01,IGHV5-51*03,0.6434540389972145,0.4912280701754385
201,14035,IGHV1S1*01,IGHV5-51*07,0.6444444444444445,0.49122807017543857
202,14036,IGHV1S1*01,IGHV5-51*08,0.6444444444444445,0.49122807017543857
203,14039,IGHV1S1*01,IGHV6-1*01,0.5569948186528497,0.4444444444444445
204,14040,IGHV1S1*01,IGHV6-1*02,0.5569948186528497,0.45
205,14041,IGHV1S1*01,IGHV6-1*03,0.5569948186528497,0.45
206,14046,IGHV1S1*01,IGHV7-4-1*01,0.6866096866096866,0.9298245614035088
207,14047,IGHV1S1*01,IGHV7-4-1*02,0.6866096866096866,0.9210526315789473
208,14056,IGHV1S1*01,IGHV7-81*01,0.6723163841807911,0.8771929824561403
209,14068,IGHV1S2*01,IGHV1-17*01,0.7671641791044777,0.8421052631578947
210,14069,IGHV1S2*01,IGHV1-17*02,0.7747747747747747,0.75
211,14070,IGHV1S2*01,IGHV1-18*01,0.8328173374613003,0.8918128654970761
212,14072,IGHV1S2*01,IGHV1-18*03,0.8271604938271605,0.9035087719298245
213,14073,IGHV1S2*01,IGHV1-18*04,0.8385093167701864,0.8793859649122807
214,14075,IGHV1S2*01,IGHV1-2*02,0.8793650793650793,0.9239766081871345
215,14076,IGHV1S2*01,IGHV1-2*03,0.8853503184713376,0.9385964912280702
216,14077,IGHV1S2*01,IGHV1-2*04,0.8734177215189873,0.9298245614035088
217,14078,IGHV1S2*01,IGHV1-2*05,0.8734177215189873,0.9385964912280702
218,14079,IGHV1S2*01,IGHV1-2*06,0.8793650793650793,0.9298245614035088
219,14081,IGHV1S2*01,IGHV1-24*01,0.8215384615384616,0.8987240829346093
220,14082,IGHV1S2*01,IGHV1-24*02,0.8190184049079755,0.9122807017543859
221,14083,IGHV1S2*01,IGHV1-3*01,0.8271604938271605,0.9072681704260651
222,14084,IGHV1S2*01,IGHV1-3*02,0.8215384615384616,0.9122807017543859
223,14085,IGHV1S2*01,IGHV1-3*03,0.8271604938271605,0.9122807017543859
224,14086,IGHV1S2*01,IGHV1-3*04,0.8240740740740741,0.9064327485380116
225,14087,IGHV1S2*01,IGHV1-3*05,0.8215384615384616,0.9298245614035088
226,14088,IGHV1S2*01,IGHV1-3*06,0.8215384615384616,0.9122807017543859
227,14090,IGHV1S2*01,IGHV1-45*02,0.8048780487804879,0.894736842105263
228,14091,IGHV1S2*01,IGHV1-45*03,0.7993920972644377,0.894736842105263
229,14092,IGHV1S2*01,IGHV1-46*01,0.8734177215189873,0.8026315789473685
230,14093,IGHV1S2*01,IGHV1-46*02,0.8734177215189873,0.8245614035087718
231,14094,IGHV1S2*01,IGHV1-46*03,0.8675078864353313,0.8245614035087718
232,14096,IGHV1S2*01,IGHV1-58*01,0.7619047619047619,0.891812865497076
233,14097,IGHV1S2*01,IGHV1-58*02,0.7671641791044777,0.891812865497076
234,14099,IGHV1S2*01,IGHV1-67*01,0.7738095238095238,0.8157894736842105
235,14103,IGHV1S2*01,IGHV1-69*01,0.8385093167701864,0.8596491228070176
236,14104,IGHV1S2*01,IGHV1-69*02,0.8209876543209876,0.8771929824561404
237,14106,IGHV1S2*01,IGHV1-69*04,0.8271604938271605,0.8561403508771928
238,14107,IGHV1S2*01,IGHV1-69*05,0.8322981366459627,0.8771929824561404
239,14108,IGHV1S2*01,IGHV1-69*06,0.8385093167701864,0.8596491228070176
240,14112,IGHV1S2*01,IGHV1-69*10,0.8328173374613003,0.8771929824561404
241,14113,IGHV1S2*01,IGHV1-69*11,0.8328173374613003,0.8771929824561404
242,14114,IGHV1S2*01,IGHV1-69*12,0.8328173374613003,0.8771929824561404
243,14115,IGHV1S2*01,IGHV1-69*13,0.8385093167701864,0.8771929824561404
244,14116,IGHV1S2*01,IGHV1-69*14,0.8328173374613003,0.8771929824561404
245,14117,IGHV1S2*01,IGHV1-69*15,0.8328173374613003,0.8771929824561404
246,14123,IGHV1S2*01,IGHV1-69*21,0.8271604938271605,0.8771929824561404
247,14124,IGHV1S2*01,IGHV1-69*22,0.8385093167701864,0.8771929824561404
248,14125,IGHV1S2*01,IGHV1-69*23,0.8271604938271605,0.8771929824561404
249,14127,IGHV1S2*01,IGHV1-69-2*01,0.7885196374622356,0.9298245614035088
250,14129,IGHV1S2*01,IGHV1-69-2*03,0.7939393939393941,0.9210526315789473
251,14130,IGHV1S2*01,IGHV1-8*01,0.8385093167701864,0.9298245614035087
252,14131,IGHV1S2*01,IGHV1-8*02,0.8442367601246106,0.9473684210526316
253,14132,IGHV1S2*01,IGHV1-8*03,0.8385093167701864,0.9473684210526316
254,14156,IGHV1S2*01,IGHV2-10*01,0.5229591836734694,0.5517241379310345
255,14157,IGHV1S2*01,IGHV2-26*01,0.5347043701799485,0.5087719298245614
256,14158,IGHV1S2*01,IGHV2-26*02,0.5307692307692308,0.5175438596491229
257,14160,IGHV1S2*01,IGHV2-26*04,0.5307692307692308,0.5263157894736842
258,14161,IGHV1S2*01,IGHV2-5*01,0.5268542199488491,0.5043859649122807
259,14162,IGHV1S2*01,IGHV2-5*02,0.5268542199488491,0.512280701754386
260,14165,IGHV1S2*01,IGHV2-5*05,0.5268542199488491,0.5087719298245614
261,14169,IGHV1S2*01,IGHV2-70*01,0.5347043701799485,0.47368421052631576
262,14172,IGHV1S2*01,IGHV2-70*04,0.5426356589147286,0.47368421052631576
263,14181,IGHV1S2*01,IGHV2-70*13,0.5307692307692308,0.47368421052631576
264,14182,IGHV1S2*01,IGHV2-70*14,0.538659793814433,0.47368421052631576
265,14183,IGHV1S2*01,IGHV2-70*15,0.538659793814433,0.47368421052631576
266,14190,IGHV1S2*01,IGHV3-11*01,0.6398891966759003,0.5180278281911675
267,14193,IGHV1S2*01,IGHV3-11*04,0.6353591160220995,0.525
268,14194,IGHV1S2*01,IGHV3-11*05,0.6444444444444445,0.525
269,14195,IGHV1S2*01,IGHV3-11*06,0.6398891966759003,0.525
270,14196,IGHV1S2*01,IGHV3-13*01,0.6049046321525886,0.5040834845735027
271,14198,IGHV1S2*01,IGHV3-13*03,0.6038251366120219,0.5040834845735027
272,14199,IGHV1S2*01,IGHV3-13*04,0.6049046321525886,0.5040834845735027
273,14200,IGHV1S2*01,IGHV3-13*05,0.6005434782608695,0.5040834845735027
274,14201,IGHV1S2*01,IGHV3-15*01,0.5946666666666667,0.5354166666666668
275,14202,IGHV1S2*01,IGHV3-15*02,0.5904255319148937,0.525
276,14207,IGHV1S2*01,IGHV3-15*07,0.5904255319148937,0.525
277,14209,IGHV1S2*01,IGHV3-15*09,0.5904255319148937,0.525
278,14213,IGHV1S2*01,IGHV3-20*01,0.5913978494623656,0.4953871748336358
279,14214,IGHV1S2*01,IGHV3-20*02,0.5913978494623656,0.4866908650937689
280,14216,IGHV1S2*01,IGHV3-20*04,0.5956873315363881,0.4866908650937689
281,14217,IGHV1S2*01,IGHV3-21*01,0.6263736263736264,0.5583333333333333
282,14218,IGHV1S2*01,IGHV3-21*02,0.6219178082191781,0.5634790528233152
283,14222,IGHV1S2*01,IGHV3-21*06,0.6219178082191781,0.55
284,14223,IGHV1S2*01,IGHV3-22*01,0.6162162162162163,0.5333333333333333
285,14224,IGHV1S2*01,IGHV3-22*02,0.625,0.5333333333333333
286,14225,IGHV1S2*01,IGHV3-23*01,0.6086956521739131,0.5192472340992751
287,14227,IGHV1S2*01,IGHV3-23*03,0.6130790190735694,0.5356012523027811
288,14228,IGHV1S2*01,IGHV3-23*04,0.6130790190735694,0.4953871748336358
289,14229,IGHV1S2*01,IGHV3-23*05,0.6164383561643836,0.5040834845735027
290,14230,IGHV1S2*01,IGHV3-23*06,0.6037735849056604,0.5127797943133696
291,14231,IGHV1S2*01,IGHV3-23*07,0.6181318681318682,0.5040834845735027
292,14238,IGHV1S2*01,IGHV3-30*01,0.649025069637883,0.5083333333333333
293,14239,IGHV1S2*01,IGHV3-30*02,0.6308539944903582,0.5083333333333333
294,14240,IGHV1S2*01,IGHV3-30*03,0.6536312849162011,0.5305464480874317
295,14241,IGHV1S2*01,IGHV3-30*04,0.649025069637883,0.5151639344262295
296,14243,IGHV1S2*01,IGHV3-30*06,0.649025069637883,0.5083333333333333
297,14255,IGHV1S2*01,IGHV3-30*18,0.649025069637883,0.5166666666666666
298,14257,IGHV1S2*01,IGHV3-30*20,0.6308539944903582,0.5083333333333333
299,14261,IGHV1S2*01,IGHV3-30-3*01,0.649025069637883,0.526912568306011
300,14262,IGHV1S2*01,IGHV3-30-3*02,0.6444444444444445,0.5083333333333333
301,14266,IGHV1S2*01,IGHV3-33*01,0.6398891966759003,0.5166666666666666
302,14270,IGHV1S2*01,IGHV3-33*05,0.649025069637883,0.5083333333333333
303,14271,IGHV1S2*01,IGHV3-33*06,0.6353591160220995,0.5083333333333333
304,14273,IGHV1S2*01,IGHV3-33*08,0.6398891966759003,0.5083333333333333
305,14274,IGHV1S2*01,IGHV3-33*09,0.6381215469613261,0.5083333333333333
306,14276,IGHV1S2*01,IGHV3-35*01,0.6086956521739131,0.4916666666666667
307,14283,IGHV1S2*01,IGHV3-38*02,0.6065573770491803,0.4844978826376285
308,14286,IGHV1S2*01,IGHV3-41*01,0.5876010781671159,0.5333333333333333
309,14293,IGHV1S2*01,IGHV3-43*01,0.5924932975871313,0.5265982753493904
310,14294,IGHV1S2*01,IGHV3-43*02,0.5882352941176471,0.4995539696699376
311,14295,IGHV1S2*01,IGHV3-43D*03,0.584,0.4995539696699376
312,14296,IGHV1S2*01,IGHV3-43D*04,0.5882352941176471,0.4995539696699376
313,14300,IGHV1S2*01,IGHV3-48*01,0.6219178082191781,0.525
314,14301,IGHV1S2*01,IGHV3-48*02,0.6219178082191781,0.5444444444444444
315,14302,IGHV1S2*01,IGHV3-48*03,0.6174863387978142,0.525
316,14303,IGHV1S2*01,IGHV3-48*04,0.6219178082191781,0.5052581165557571
317,14306,IGHV1S2*01,IGHV3-49*03,0.5989304812834224,0.525
318,14307,IGHV1S2*01,IGHV3-49*04,0.6032171581769437,0.5439890710382512
319,14308,IGHV1S2*01,IGHV3-49*05,0.5989304812834224,0.525
320,14310,IGHV1S2*01,IGHV3-52*01,0.6219178082191781,0.5169491525423728
321,14313,IGHV1S2*01,IGHV3-53*01,0.6136986301369863,0.4859907120743034
322,14314,IGHV1S2*01,IGHV3-53*02,0.6092896174863388,0.47076023391812866
323,14316,IGHV1S2*01,IGHV3-53*04,0.6136986301369863,0.47383040935672516
324,14318,IGHV1S2*01,IGHV3-53*06,0.6092896174863388,0.4649122807017544
325,14337,IGHV1S2*01,IGHV3-64*01,0.6174863387978142,0.48360655737704916
326,14338,IGHV1S2*01,IGHV3-64*02,0.6130790190735694,0.5040834845735027
