,index,geneO,geneH,vGeneIden,leaderIden
58,10313,IGHV3-13*01,IGHV3-11*04,0.7434402332361516,0.9298245614035088
59,10314,IGHV3-13*01,IGHV3-11*05,0.7536656891495601,0.9298245614035088
60,10315,IGHV3-13*01,IGHV3-11*06,0.7485380116959064,0.9298245614035088
61,10316,IGHV3-13*01,IGHV3-13*01,0.7246376811594203,0.9210526315789473
62,10318,IGHV3-13*01,IGHV3-13*03,0.7188405797101449,0.9298245614035088
63,10319,IGHV3-13*01,IGHV3-13*04,0.7196531791907514,0.9298245614035088
64,10320,IGHV3-13*01,IGHV3-13*05,0.7196531791907514,0.9298245614035088
65,10321,IGHV3-13*01,IGHV3-15*01,0.8470948012232415,0.8991228070175439
66,10322,IGHV3-13*01,IGHV3-15*02,0.8414634146341463,0.9122807017543859
67,10327,IGHV3-13*01,IGHV3-15*07,0.8303030303030303,0.9122807017543859
68,10329,IGHV3-13*01,IGHV3-15*09,0.8414634146341463,0.9122807017543859
69,10333,IGHV3-13*01,IGHV3-20*01,0.7283236994219653,0.9298245614035088
70,10334,IGHV3-13*01,IGHV3-20*02,0.7233429394812679,0.9473684210526315
71,10336,IGHV3-13*01,IGHV3-20*04,0.7333333333333333,0.9385964912280702
72,10337,IGHV3-13*01,IGHV3-21*01,0.7434402332361516,0.8771929824561403
73,10338,IGHV3-13*01,IGHV3-21*02,0.7383720930232558,0.8596491228070176
74,10342,IGHV3-13*01,IGHV3-21*06,0.7383720930232558,0.8771929824561403
75,10343,IGHV3-13*01,IGHV3-22*01,0.7712609970674487,0.8596491228070176
76,10344,IGHV3-13*01,IGHV3-22*02,0.7817109144542773,0.8596491228070176
77,10345,IGHV3-13*01,IGHV3-23*01,0.7588235294117647,0.868421052631579
78,10347,IGHV3-13*01,IGHV3-23*03,0.7485380116959064,0.8596491228070176
79,10348,IGHV3-13*01,IGHV3-23*04,0.7640117994100295,0.9210526315789473
80,10349,IGHV3-13*01,IGHV3-23*05,0.7478005865102639,0.8947368421052632
81,10350,IGHV3-13*01,IGHV3-23*06,0.7521865889212828,0.8859649122807017
82,10351,IGHV3-13*01,IGHV3-23*07,0.7448680351906158,0.8947368421052632
83,10358,IGHV3-13*01,IGHV3-30*01,0.7536656891495601,0.9298245614035088
84,10359,IGHV3-13*01,IGHV3-30*02,0.7536656891495601,0.9298245614035088
85,10360,IGHV3-13*01,IGHV3-30*03,0.7485380116959064,0.9017543859649123
86,10361,IGHV3-13*01,IGHV3-30*04,0.7485380116959064,0.9181286549707602
87,10363,IGHV3-13*01,IGHV3-30*06,0.7536656891495601,0.9298245614035088
88,10375,IGHV3-13*01,IGHV3-30*18,0.7536656891495601,0.9210526315789473
89,10377,IGHV3-13*01,IGHV3-30*20,0.7536656891495601,0.9298245614035088
90,10381,IGHV3-13*01,IGHV3-30-3*01,0.7485380116959064,0.9210526315789473
91,10382,IGHV3-13*01,IGHV3-30-3*02,0.7485380116959064,0.9298245614035088
92,10386,IGHV3-13*01,IGHV3-33*01,0.7536656891495601,0.9122807017543859
93,10390,IGHV3-13*01,IGHV3-33*05,0.7485380116959064,0.9298245614035088
94,10391,IGHV3-13*01,IGHV3-33*06,0.7588235294117647,0.9298245614035088
95,10393,IGHV3-13*01,IGHV3-33*08,0.7588235294117647,0.9298245614035088
96,10394,IGHV3-13*01,IGHV3-33*09,0.7514619883040936,0.9298245614035088
97,10396,IGHV3-13*01,IGHV3-35*01,0.7183908045977011,0.8947368421052632
98,10403,IGHV3-13*01,IGHV3-38*02,0.7419354838709677,0.9122807017543859
99,10406,IGHV3-13*01,IGHV3-41*01,0.7346938775510204,0.8596491228070176
100,10413,IGHV3-13*01,IGHV3-43*01,0.6949152542372882,0.8888888888888888
101,10414,IGHV3-13*01,IGHV3-43*02,0.7045454545454546,0.9298245614035088
102,10415,IGHV3-13*01,IGHV3-43D*03,0.6853932584269663,0.9298245614035088
103,10416,IGHV3-13*01,IGHV3-43D*04,0.6901408450704225,0.9385964912280702
104,10420,IGHV3-13*01,IGHV3-48*01,0.7588235294117647,0.9298245614035088
105,10421,IGHV3-13*01,IGHV3-48*02,0.7588235294117647,0.9181286549707602
106,10422,IGHV3-13*01,IGHV3-48*03,0.7434402332361516,0.9298245614035088
107,10423,IGHV3-13*01,IGHV3-48*04,0.7536656891495601,0.9239766081871346
108,10426,IGHV3-13*01,IGHV3-49*03,0.7764705882352941,0.9122807017543859
109,10427,IGHV3-13*01,IGHV3-49*04,0.7817109144542773,0.8947368421052632
110,10428,IGHV3-13*01,IGHV3-49*05,0.7712609970674487,0.9122807017543859
111,10430,IGHV3-13*01,IGHV3-52*01,0.7233429394812679,0.9122807017543859
112,10433,IGHV3-13*01,IGHV3-53*01,0.7603550295857988,0.9029927760577915
113,10434,IGHV3-13*01,IGHV3-53*02,0.7551622418879056,0.9239766081871345
114,10436,IGHV3-13*01,IGHV3-53*04,0.7551622418879056,0.9122807017543858
115,10438,IGHV3-13*01,IGHV3-53*06,0.7603550295857988,0.9298245614035088
116,10457,IGHV3-13*01,IGHV3-64*01,0.7283236994219653,0.8833333333333333
117,10458,IGHV3-13*01,IGHV3-64*02,0.7333333333333333,0.9298245614035088
118,10462,IGHV3-13*01,IGHV3-64*07,0.7333333333333333,0.906578947368421
119,10463,IGHV3-13*01,IGHV3-64D*06,0.7283236994219653,0.8713450292397661
120,10464,IGHV3-13*01,IGHV3-64D*08,0.7283236994219653,0.8771929824561403
121,10465,IGHV3-13*01,IGHV3-64D*09,0.7283236994219653,0.8771929824561403
122,10469,IGHV3-13*01,IGHV3-66*01,0.7708333333333334,0.9473684210526315
123,10470,IGHV3-13*01,IGHV3-66*02,0.7596439169139466,0.9385964912280702
124,10471,IGHV3-13*01,IGHV3-66*03,0.75,0.9385964912280702
125,10472,IGHV3-13*01,IGHV3-66*04,0.7708333333333334,0.9473684210526315
126,10473,IGHV3-13*01,IGHV3-69-1*01,0.7551622418879056,0.9035087719298245
127,10474,IGHV3-13*01,IGHV3-69-1*02,0.75,0.9298245614035088
128,10475,IGHV3-13*01,IGHV3-7*01,0.7640117994100295,0.9298245614035087
129,10476,IGHV3-13*01,IGHV3-7*02,0.7581120943952803,0.9298245614035088
130,10477,IGHV3-13*01,IGHV3-7*03,0.7692307692307693,0.9228070175438597
131,10478,IGHV3-13*01,IGHV3-7*04,0.7536656891495601,0.9473684210526315
132,10479,IGHV3-13*01,IGHV3-7*05,0.7640117994100295,0.9473684210526315
133,10480,IGHV3-13*01,IGHV3-71*01,0.7817109144542773,0.8596491228070176
134,10484,IGHV3-13*01,IGHV3-72*01,0.8358662613981763,0.9035087719298245
135,10486,IGHV3-13*01,IGHV3-72*03,0.8358662613981763,0.9122807017543859
136,10487,IGHV3-13*01,IGHV3-73*01,0.7869822485207101,0.9385964912280702
137,10488,IGHV3-13*01,IGHV3-73*02,0.7817109144542773,0.9385964912280702
138,10489,IGHV3-13*01,IGHV3-73*03,0.7922848664688428,0.9473684210526315
139,10490,IGHV3-13*01,IGHV3-74*01,0.7536656891495601,0.9078947368421053
140,10491,IGHV3-13*01,IGHV3-74*02,0.7581120943952803,0.9473684210526315
141,10492,IGHV3-13*01,IGHV3-74*03,0.7536656891495601,0.9473684210526315
142,10498,IGHV3-13*01,IGHV3-9*01,0.7094017094017094,0.8789473684210526
143,10499,IGHV3-13*01,IGHV3-9*02,0.7094017094017094,0.8947368421052632
144,10500,IGHV3-13*01,IGHV3-9*03,0.7045454545454546,0.8947368421052632
145,10525,IGHV3-13*01,IGHV4-28*01,0.5736842105263158,0.4444444444444444
146,10526,IGHV3-13*01,IGHV4-28*02,0.5736842105263158,0.43859649122807015
147,10527,IGHV3-13*01,IGHV4-28*03,0.5736842105263158,0.4444444444444444
148,10529,IGHV3-13*01,IGHV4-28*05,0.5736842105263158,0.43859649122807015
149,10532,IGHV3-13*01,IGHV4-28*08,0.5695538057742782,0.43859649122807015
150,10533,IGHV3-13*01,IGHV4-30-2*01,0.5691906005221932,0.43859649122807015
151,10534,IGHV3-13*01,IGHV4-30-2*02,0.5602094240837696,0.43859649122807015
152,10535,IGHV3-13*01,IGHV4-30-2*03,0.5569948186528497,0.43859649122807015
153,10538,IGHV3-13*01,IGHV4-30-2*06,0.5691906005221932,0.43859649122807015
154,10539,IGHV3-13*01,IGHV4-30-4*01,0.5732984293193717,0.43859649122807015
155,10543,IGHV3-13*01,IGHV4-30-4*05,0.5774278215223098,0.43859649122807015
156,10545,IGHV3-13*01,IGHV4-30-4*07,0.5774278215223098,0.43859649122807015
157,10546,IGHV3-13*01,IGHV4-30-4*08,0.5748031496062992,0.43859649122807015
158,10547,IGHV3-13*01,IGHV4-31*01,0.5732984293193717,0.43859649122807015
159,10548,IGHV3-13*01,IGHV4-31*02,0.5732984293193717,0.43859649122807015
160,10549,IGHV3-13*01,IGHV4-31*03,0.5732984293193717,0.4653508771929824
161,10558,IGHV3-13*01,IGHV4-31*12,0.5732984293193717,0.43859649122807015
162,10559,IGHV3-13*01,IGHV4-31*13,0.5774278215223098,0.43859649122807015
163,10560,IGHV3-13*01,IGHV4-34*01,0.5657894736842105,0.46508771929824555
164,10561,IGHV3-13*01,IGHV4-34*02,0.5616797900262467,0.4526315789473684
165,10573,IGHV3-13*01,IGHV4-38-2*01,0.5809018567639257,0.511421783625731
166,10574,IGHV3-13*01,IGHV4-38-2*02,0.582010582010582,0.4978775062656642
167,10575,IGHV3-13*01,IGHV4-38-2*03,0.582010582010582,0.53125
168,10576,IGHV3-13*01,IGHV4-39*01,0.5732984293193717,0.46157894736842103
169,10577,IGHV3-13*01,IGHV4-39*02,0.5774278215223098,0.45614035087719296
170,10582,IGHV3-13*01,IGHV4-39*07,0.5815789473684211,0.46842105263157896
171,10583,IGHV3-13*01,IGHV4-39*08,0.5670103092783505,0.45614035087719296
172,10584,IGHV3-13*01,IGHV4-4*01,0.5862068965517241,0.47368421052631576
173,10585,IGHV3-13*01,IGHV4-4*02,0.5904255319148937,0.4714912280701754
174,10586,IGHV3-13*01,IGHV4-4*03,0.5877659574468085,0.4649122807017544
175,10589,IGHV3-13*01,IGHV4-4*07,0.5824468085106383,0.4666666666666667
176,10590,IGHV3-13*01,IGHV4-4*08,0.5782493368700266,0.4631578947368421
177,10592,IGHV3-13*01,IGHV4-55*01,0.5778364116094987,0.43859649122807015
178,10593,IGHV3-13*01,IGHV4-55*02,0.582010582010582,0.47368421052631576
179,10601,IGHV3-13*01,IGHV4-59*01,0.5824468085106383,0.4776439531430457
180,10602,IGHV3-13*01,IGHV4-59*02,0.5824468085106383,0.48245614035087714
181,10605,IGHV3-13*01,IGHV4-59*05,0.5691489361702128,0.45614035087719296
182,10608,IGHV3-13*01,IGHV4-59*08,0.5824468085106383,0.49517543859649127
183,10609,IGHV3-13*01,IGHV4-59*09,0.5824468085106383,0.4649122807017544
184,10611,IGHV3-13*01,IGHV4-59*11,0.5824468085106383,0.47368421052631576
185,10612,IGHV3-13*01,IGHV4-59*12,0.5824468085106383,0.4561403508771929
186,10613,IGHV3-13*01,IGHV4-59*13,0.5782493368700266,0.48026315789473684
187,10614,IGHV3-13*01,IGHV4-61*01,0.5732984293193717,0.4561403508771929
188,10615,IGHV3-13*01,IGHV4-61*02,0.5732984293193717,0.4678362573099415
189,10616,IGHV3-13*01,IGHV4-61*03,0.5774278215223098,0.45614035087719296
190,10621,IGHV3-13*01,IGHV4-61*08,0.5691906005221932,0.4473684210526315
191,10622,IGHV3-13*01,IGHV4-61*09,0.5651041666666666,0.47368421052631576
192,10623,IGHV3-13*01,IGHV4-61*10,0.5665796344647521,0.45614035087719296
193,10624,IGHV3-13*01,IGHV4-61*11,0.5651041666666666,0.49122807017543857
194,10625,IGHV3-13*01,IGHV4-80*01,0.5424657534246575,0.45614035087719296
195,10627,IGHV3-13*01,IGHV4/OR15-8*01,0.5862068965517241,0.47368421052631576
196,10628,IGHV3-13*01,IGHV4/OR15-8*02,0.5862068965517241,0.47368421052631576
197,10630,IGHV3-13*01,IGHV5-10-1*01,0.5893333333333334,0.538281706604325
198,10632,IGHV3-13*01,IGHV5-10-1*03,0.5851063829787234,0.538281706604325
199,10634,IGHV3-13*01,IGHV5-51*01,0.5989304812834224,0.506896551724138
200,10636,IGHV3-13*01,IGHV5-51*03,0.5978552278820375,0.5114942528735632
201,10640,IGHV3-13*01,IGHV5-51*07,0.5946666666666667,0.5172413793103449
202,10641,IGHV3-13*01,IGHV5-51*08,0.5989304812834224,0.5172413793103449
203,10644,IGHV3-13*01,IGHV6-1*01,0.5524296675191815,0.4277777777777778
204,10645,IGHV3-13*01,IGHV6-1*02,0.5484693877551021,0.43333333333333335
205,10646,IGHV3-13*01,IGHV6-1*03,0.5524296675191815,0.43333333333333335
206,10651,IGHV3-13*01,IGHV7-4-1*01,0.5654450261780105,0.5087719298245614
207,10652,IGHV3-13*01,IGHV7-4-1*02,0.5654450261780105,0.5087719298245614
208,10661,IGHV3-13*01,IGHV7-81*01,0.5695538057742782,0.49122807017543857
209,10673,IGHV3-11*01,IGHV1-17*01,0.5543766578249337,0.5216273442226256
210,10674,IGHV3-11*01,IGHV1-17*02,0.5476190476190477,0.5216273442226255
211,10675,IGHV3-11*01,IGHV1-18*01,0.6010928961748634,0.5757508177222718
212,10677,IGHV3-11*01,IGHV1-18*03,0.6010928961748634,0.5771632471008028
213,10678,IGHV3-11*01,IGHV1-18*04,0.6010928961748634,0.5664585191793041
214,10680,IGHV3-11*01,IGHV1-2*02,0.5967302452316077,0.5059136187927445
215,10681,IGHV3-11*01,IGHV1-2*03,0.5967302452316077,0.4995539696699376
216,10682,IGHV3-11*01,IGHV1-2*04,0.5967302452316077,0.5062059737303516
217,10683,IGHV3-11*01,IGHV1-2*05,0.5880758807588076,0.4995539696699376
218,10684,IGHV3-11*01,IGHV1-2*06,0.592391304347826,0.4909307166220636
219,10686,IGHV3-11*01,IGHV1-24*01,0.5710455764075067,0.42392344497607654
220,10687,IGHV3-11*01,IGHV1-24*02,0.5737265415549598,0.4298245614035088
221,10688,IGHV3-11*01,IGHV1-3*01,0.5837837837837838,0.5042967588462681
222,10689,IGHV3-11*01,IGHV1-3*02,0.5837837837837838,0.5168004757656854
223,10690,IGHV3-11*01,IGHV1-3*03,0.5880758807588076,0.5168004757656854
224,10691,IGHV3-11*01,IGHV1-3*04,0.5853658536585366,0.5079864208543959
225,10692,IGHV3-11*01,IGHV1-3*05,0.5795148247978437,0.4995539696699376
226,10693,IGHV3-11*01,IGHV1-3*06,0.5837837837837838,0.5168004757656854
227,10695,IGHV3-11*01,IGHV1-45*02,0.5710455764075067,0.4823074635741897
228,10696,IGHV3-11*01,IGHV1-45*03,0.5668449197860963,0.4823074635741897
229,10697,IGHV3-11*01,IGHV1-46*01,0.6054794520547945,0.559051724137931
230,10698,IGHV3-11*01,IGHV1-46*02,0.6054794520547945,0.5675287356321839
231,10699,IGHV3-11*01,IGHV1-46*03,0.6098901098901099,0.5675287356321839
232,10701,IGHV3-11*01,IGHV1-58*01,0.5967302452316077,0.5337148516137412
233,10702,IGHV3-11*01,IGHV1-58*02,0.5967302452316077,0.5337148516137412
234,10704,IGHV3-11*01,IGHV1-67*01,0.5691489361702128,0.5833333333333334
235,10708,IGHV3-11*01,IGHV1-69*01,0.6054794520547945,0.5555874148648458
236,10709,IGHV3-11*01,IGHV1-69*02,0.6,0.5512934879571811
237,10711,IGHV3-11*01,IGHV1-69*04,0.6054794520547945,0.5516697110006656
238,10712,IGHV3-11*01,IGHV1-69*05,0.6043956043956044,0.5512934879571811
239,10713,IGHV3-11*01,IGHV1-69*06,0.6054794520547945,0.5556794528694617
240,10717,IGHV3-11*01,IGHV1-69*10,0.6054794520547945,0.5512934879571811
241,10718,IGHV3-11*01,IGHV1-69*11,0.6010928961748634,0.5512934879571811
242,10719,IGHV3-11*01,IGHV1-69*12,0.6010928961748634,0.5512934879571811
243,10720,IGHV3-11*01,IGHV1-69*13,0.6010928961748634,0.5512934879571811
244,10721,IGHV3-11*01,IGHV1-69*14,0.6010928961748634,0.5512934879571811
245,10722,IGHV3-11*01,IGHV1-69*15,0.6010928961748634,0.5512934879571811
246,10728,IGHV3-11*01,IGHV1-69*21,0.6054794520547945,0.5512934879571811
247,10729,IGHV3-11*01,IGHV1-69*22,0.6054794520547945,0.5512934879571811
248,10730,IGHV3-11*01,IGHV1-69*23,0.6010928961748634,0.5512934879571811
249,10732,IGHV3-11*01,IGHV1-69-2*01,0.5880758807588076,0.4122807017543859
250,10734,IGHV3-11*01,IGHV1-69-2*03,0.5880758807588076,0.4298245614035088
251,10735,IGHV3-11*01,IGHV1-8*01,0.592391304347826,0.514123439321077
252,10736,IGHV3-11*01,IGHV1-8*02,0.5967302452316077,0.5213325540619521
253,10737,IGHV3-11*01,IGHV1-8*03,0.5967302452316077,0.5213325540619521
254,10761,IGHV3-11*01,IGHV2-10*01,0.5593667546174143,0.4649122807017544
255,10762,IGHV3-11*01,IGHV2-26*01,0.5552631578947368,0.44166666666666665
256,10763,IGHV3-11*01,IGHV2-26*02,0.5552631578947368,0.45
257,10765,IGHV3-11*01,IGHV2-26*04,0.5552631578947368,0.45833333333333337
258,10766,IGHV3-11*01,IGHV2-5*01,0.5593667546174143,0.44249962221474776
259,10767,IGHV3-11*01,IGHV2-5*02,0.5593667546174143,0.4641228070175439
260,10770,IGHV3-11*01,IGHV2-5*05,0.5593667546174143,0.475
261,10774,IGHV3-11*01,IGHV2-70*01,0.5760000000000001,0.393964419788879
262,10777,IGHV3-11*01,IGHV2-70*04,0.5760000000000001,0.3873355263157895
263,10786,IGHV3-11*01,IGHV2-70*13,0.5718085106382979,0.4095831474873625
264,10787,IGHV3-11*01,IGHV2-70*14,0.5718085106382979,0.3873355263157895
265,10788,IGHV3-11*01,IGHV2-70*15,0.5802139037433155,0.3912417763157895
266,10795,IGHV3-11*01,IGHV3-11*01,0.8255451713395638,0.9298245614035089
267,10798,IGHV3-11*01,IGHV3-11*04,0.8198757763975155,0.9473684210526315
268,10799,IGHV3-11*01,IGHV3-11*05,0.8198757763975155,0.9473684210526315
269,10800,IGHV3-11*01,IGHV3-11*06,0.8142414860681114,0.9473684210526315
270,10801,IGHV3-11*01,IGHV3-13*01,0.7774390243902439,0.9385964912280701
271,10803,IGHV3-11*01,IGHV3-13*03,0.7713414634146342,0.9473684210526315
272,10804,IGHV3-11*01,IGHV3-13*04,0.7720364741641338,0.9473684210526315
273,10805,IGHV3-11*01,IGHV3-13*05,0.7774390243902439,0.9473684210526315
274,10806,IGHV3-11*01,IGHV3-15*01,0.7259475218658892,0.9078947368421052
275,10807,IGHV3-11*01,IGHV3-15*02,0.7209302325581395,0.9298245614035088
276,10812,IGHV3-11*01,IGHV3-15*07,0.7159420289855073,0.9298245614035088
277,10814,IGHV3-11*01,IGHV3-15*09,0.7209302325581395,0.9298245614035088
278,10818,IGHV3-11*01,IGHV3-20*01,0.7920489296636085,0.9473684210526316
279,10819,IGHV3-11*01,IGHV3-20*02,0.7865853658536586,0.9649122807017544
280,10821,IGHV3-11*01,IGHV3-20*04,0.7975460122699386,0.956140350877193
281,10822,IGHV3-11*01,IGHV3-21*01,0.8142414860681114,0.894736842105263
282,10823,IGHV3-11*01,IGHV3-21*02,0.8086419753086421,0.8771929824561403
283,10827,IGHV3-11*01,IGHV3-21*06,0.8086419753086421,0.8947368421052632
284,10828,IGHV3-11*01,IGHV3-22*01,0.7159420289855073,0.8859649122807017
285,10829,IGHV3-11*01,IGHV3-22*02,0.7259475218658892,0.8859649122807017
286,10830,IGHV3-11*01,IGHV3-23*01,0.8142414860681114,0.8859649122807017
287,10832,IGHV3-11*01,IGHV3-23*03,0.803076923076923,0.8801169590643275
288,10833,IGHV3-11*01,IGHV3-23*04,0.8198757763975155,0.9385964912280702
289,10834,IGHV3-11*01,IGHV3-23*05,0.8136645962732919,0.9122807017543859
290,10835,IGHV3-11*01,IGHV3-23*06,0.8067484662576687,0.9035087719298246
291,10836,IGHV3-11*01,IGHV3-23*07,0.7993827160493827,0.9122807017543859
292,10843,IGHV3-11*01,IGHV3-30*01,0.7811550151975684,0.9298245614035088
293,10844,IGHV3-11*01,IGHV3-30*02,0.7811550151975684,0.9298245614035088
294,10845,IGHV3-11*01,IGHV3-30*03,0.7865853658536586,0.9017543859649123
295,10846,IGHV3-11*01,IGHV3-30*04,0.7865853658536586,0.9181286549707601
296,10848,IGHV3-11*01,IGHV3-30*06,0.7811550151975684,0.9298245614035088
297,10860,IGHV3-11*01,IGHV3-30*18,0.7811550151975684,0.9210526315789475
298,10862,IGHV3-11*01,IGHV3-30*20,0.7865853658536586,0.9298245614035088
299,10866,IGHV3-11*01,IGHV3-30-3*01,0.7811550151975684,0.9210526315789475
300,10867,IGHV3-11*01,IGHV3-30-3*02,0.770392749244713,0.9298245614035088
301,10871,IGHV3-11*01,IGHV3-33*01,0.7865853658536586,0.9122807017543859
302,10875,IGHV3-11*01,IGHV3-33*05,0.7865853658536586,0.9298245614035088
303,10876,IGHV3-11*01,IGHV3-33*06,0.7811550151975684,0.9298245614035088
304,10878,IGHV3-11*01,IGHV3-33*08,0.7920489296636085,0.9298245614035088
305,10879,IGHV3-11*01,IGHV3-33*09,0.78419452887538,0.9298245614035088
306,10881,IGHV3-11*01,IGHV3-35*01,0.7440476190476191,0.9122807017543859
307,10888,IGHV3-11*01,IGHV3-38*02,0.774390243902439,0.9298245614035088
308,10891,IGHV3-11*01,IGHV3-41*01,0.7666666666666667,0.8859649122807017
309,10898,IGHV3-11*01,IGHV3-43*01,0.7294117647058823,0.9005847953216373
310,10899,IGHV3-11*01,IGHV3-43*02,0.7396449704142012,0.9473684210526315
311,10900,IGHV3-11*01,IGHV3-43D*03,0.7294117647058823,0.9473684210526315
312,10901,IGHV3-11*01,IGHV3-43D*04,0.7345132743362832,0.9385964912280702
313,10905,IGHV3-11*01,IGHV3-48*01,0.8485804416403786,0.9473684210526315
314,10906,IGHV3-11*01,IGHV3-48*02,0.8427672955974843,0.935672514619883
315,10907,IGHV3-11*01,IGHV3-48*03,0.8255451713395638,0.9473684210526315
316,10908,IGHV3-11*01,IGHV3-48*04,0.8427672955974843,0.9415204678362573
317,10911,IGHV3-11*01,IGHV3-49*03,0.7209302325581395,0.9298245614035088
318,10912,IGHV3-11*01,IGHV3-49*04,0.7259475218658892,0.912280701754386
319,10913,IGHV3-11*01,IGHV3-49*05,0.7159420289855073,0.9298245614035088
320,10915,IGHV3-11*01,IGHV3-52*01,0.770392749244713,0.9473684210526316
321,10918,IGHV3-11*01,IGHV3-53*01,0.8105590062111802,0.9184726522187823
322,10919,IGHV3-11*01,IGHV3-53*02,0.8049535603715171,0.935672514619883
323,10921,IGHV3-11*01,IGHV3-53*04,0.8049535603715171,0.9298245614035089
