,index,geneO,geneH,vGeneIden,leaderIden
69,1118,IGHV1-25*01,IGHV3-20*01,0.5445026178010471,0.5517241379310345
70,1119,IGHV1-25*01,IGHV3-20*02,0.5445026178010471,0.5431034482758621
71,1121,IGHV1-25*01,IGHV3-20*04,0.5485564304461942,0.5431034482758621
72,1122,IGHV1-25*01,IGHV3-21*01,0.5485564304461942,0.5689655172413793
73,1123,IGHV1-25*01,IGHV3-21*02,0.5485564304461942,0.5948275862068966
74,1127,IGHV1-25*01,IGHV3-21*06,0.5445026178010471,0.5775862068965517
75,1128,IGHV1-25*01,IGHV3-22*01,0.5360824742268041,0.5793650793650793
76,1129,IGHV1-25*01,IGHV3-22*02,0.5400516795865633,0.5793650793650793
77,1130,IGHV1-25*01,IGHV3-23*01,0.5649867374005305,0.5427551000168596
78,1132,IGHV1-25*01,IGHV3-23*03,0.5608465608465608,0.560344827586207
79,1133,IGHV1-25*01,IGHV3-23*04,0.5649867374005305,0.5517241379310345
80,1134,IGHV1-25*01,IGHV3-23*05,0.5638297872340425,0.5603448275862069
81,1135,IGHV1-25*01,IGHV3-23*06,0.5646437994722955,0.5517241379310345
82,1136,IGHV1-25*01,IGHV3-23*07,0.5611702127659575,0.5603448275862069
83,1143,IGHV1-25*01,IGHV3-30*01,0.5649867374005305,0.5859375
84,1144,IGHV1-25*01,IGHV3-30*02,0.5649867374005305,0.5859375
85,1145,IGHV1-25*01,IGHV3-30*03,0.5608465608465608,0.5814484126984126
86,1146,IGHV1-25*01,IGHV3-30*04,0.5608465608465608,0.5755208333333334
87,1148,IGHV1-25*01,IGHV3-30*06,0.5649867374005305,0.5859375
88,1160,IGHV1-25*01,IGHV3-30*18,0.5608465608465608,0.59375
89,1162,IGHV1-25*01,IGHV3-30*20,0.5649867374005305,0.5859375
90,1166,IGHV1-25*01,IGHV3-30-3*01,0.5608465608465608,0.578125
91,1167,IGHV1-25*01,IGHV3-30-3*02,0.5608465608465608,0.5859375
92,1171,IGHV1-25*01,IGHV3-33*01,0.5567282321899736,0.5877559267241379
93,1175,IGHV1-25*01,IGHV3-33*05,0.5567282321899736,0.5859375
94,1176,IGHV1-25*01,IGHV3-33*06,0.5567282321899736,0.5859375
95,1178,IGHV1-25*01,IGHV3-33*08,0.5567282321899736,0.5859375
96,1179,IGHV1-25*01,IGHV3-33*09,0.5593667546174143,0.5859375
97,1181,IGHV1-25*01,IGHV3-35*01,0.5526315789473685,0.5793650793650793
98,1188,IGHV1-25*01,IGHV3-38*02,0.5461741424802111,0.5301724137931034
99,1191,IGHV1-25*01,IGHV3-41*01,0.5406824146981627,0.5793650793650793
100,1198,IGHV1-25*01,IGHV3-43*01,0.5538057742782152,0.5292397660818713
101,1199,IGHV1-25*01,IGHV3-43*02,0.5497382198952879,0.5175438596491229
102,1200,IGHV1-25*01,IGHV3-43D*03,0.5456919060052219,0.5175438596491229
103,1201,IGHV1-25*01,IGHV3-43D*04,0.5456919060052219,0.5175438596491228
104,1205,IGHV1-25*01,IGHV3-48*01,0.5567282321899736,0.5775862068965517
105,1206,IGHV1-25*01,IGHV3-48*02,0.5608465608465608,0.5551018350473885
106,1207,IGHV1-25*01,IGHV3-48*03,0.5567282321899736,0.5775862068965517
107,1208,IGHV1-25*01,IGHV3-48*04,0.5567282321899736,0.560344827586207
108,1211,IGHV1-25*01,IGHV3-49*03,0.5440414507772021,0.5546875
109,1212,IGHV1-25*01,IGHV3-49*04,0.5400516795865633,0.5450790229885057
110,1213,IGHV1-25*01,IGHV3-49*05,0.548051948051948,0.5546875
111,1215,IGHV1-25*01,IGHV3-52*01,0.5404699738903395,0.5431034482758621
112,1218,IGHV1-25*01,IGHV3-53*01,0.5406824146981627,0.5182136925168521
113,1219,IGHV1-25*01,IGHV3-53*02,0.5366492146596858,0.5058479532163743
114,1221,IGHV1-25*01,IGHV3-53*04,0.5488126649076517,0.5058479532163743
115,1223,IGHV1-25*01,IGHV3-53*06,0.5447368421052632,0.5
116,1242,IGHV1-25*01,IGHV3-64*01,0.5649867374005305,0.5241935483870968
117,1243,IGHV1-25*01,IGHV3-64*02,0.5608465608465608,0.5603448275862069
118,1247,IGHV1-25*01,IGHV3-64*07,0.5649867374005305,0.5422691879866518
119,1248,IGHV1-25*01,IGHV3-64D*06,0.5567282321899736,0.5047340573656363
120,1249,IGHV1-25*01,IGHV3-64D*08,0.5567282321899736,0.49916457811194653
121,1250,IGHV1-25*01,IGHV3-64D*09,0.5608465608465608,0.5158730158730158
122,1254,IGHV1-25*01,IGHV3-66*01,0.5488126649076517,0.5431034482758621
123,1255,IGHV1-25*01,IGHV3-66*02,0.5517241379310345,0.521551724137931
124,1256,IGHV1-25*01,IGHV3-66*03,0.5447368421052632,0.521551724137931
125,1257,IGHV1-25*01,IGHV3-66*04,0.5447368421052632,0.5431034482758621
126,1258,IGHV1-25*01,IGHV3-69-1*01,0.5570291777188329,0.5775862068965517
127,1259,IGHV1-25*01,IGHV3-69-1*02,0.5570291777188329,0.5775862068965517
128,1260,IGHV1-25*01,IGHV3-7*01,0.5404699738903395,0.6046934865900383
129,1261,IGHV1-25*01,IGHV3-7*02,0.5392670157068062,0.5948275862068966
130,1262,IGHV1-25*01,IGHV3-7*03,0.5404699738903395,0.5863883847549909
131,1263,IGHV1-25*01,IGHV3-7*04,0.5404699738903395,0.5775862068965517
132,1264,IGHV1-25*01,IGHV3-7*05,0.5404699738903395,0.5775862068965517
133,1265,IGHV1-25*01,IGHV3-71*01,0.5400516795865633,0.5793650793650793
134,1269,IGHV1-25*01,IGHV3-72*01,0.5242966751918159,0.5666666666666667
135,1271,IGHV1-25*01,IGHV3-72*03,0.5242966751918159,0.575
136,1272,IGHV1-25*01,IGHV3-73*01,0.5282051282051282,0.5431034482758621
137,1273,IGHV1-25*01,IGHV3-73*02,0.5242966751918159,0.5431034482758621
138,1274,IGHV1-25*01,IGHV3-73*03,0.5282051282051282,0.5431034482758621
139,1275,IGHV1-25*01,IGHV3-74*01,0.5364583333333334,0.53945666969147
140,1276,IGHV1-25*01,IGHV3-74*02,0.5392670157068062,0.5431034482758621
141,1277,IGHV1-25*01,IGHV3-74*03,0.5364583333333334,0.5431034482758621
142,1283,IGHV1-25*01,IGHV3-9*01,0.5538057742782152,0.5491228070175438
143,1284,IGHV1-25*01,IGHV3-9*02,0.5538057742782152,0.5526315789473684
144,1285,IGHV1-25*01,IGHV3-9*03,0.5538057742782152,0.5526315789473684
145,1310,IGHV1-25*01,IGHV4-28*01,0.5324675324675324,0.5643274853801169
146,1311,IGHV1-25*01,IGHV4-28*02,0.5324675324675324,0.5701754385964912
147,1312,IGHV1-25*01,IGHV4-28*03,0.5364583333333334,0.5643274853801169
148,1314,IGHV1-25*01,IGHV4-28*05,0.5324675324675324,0.5701754385964912
149,1317,IGHV1-25*01,IGHV4-28*08,0.5284974093264249,0.5701754385964912
150,1318,IGHV1-25*01,IGHV4-30-2*01,0.5166240409207161,0.5701754385964912
151,1319,IGHV1-25*01,IGHV4-30-2*02,0.5193798449612403,0.5701754385964912
152,1320,IGHV1-25*01,IGHV4-30-2*03,0.5205128205128206,0.5701754385964912
153,1323,IGHV1-25*01,IGHV4-30-2*06,0.5166240409207161,0.5701754385964912
154,1324,IGHV1-25*01,IGHV4-30-4*01,0.5244215938303342,0.5701754385964912
155,1328,IGHV1-25*01,IGHV4-30-4*05,0.5244215938303342,0.5701754385964912
156,1330,IGHV1-25*01,IGHV4-30-4*07,0.5205128205128206,0.5701754385964912
157,1331,IGHV1-25*01,IGHV4-30-4*08,0.5218508997429306,0.5701754385964912
158,1332,IGHV1-25*01,IGHV4-31*01,0.5244215938303342,0.5701754385964912
159,1333,IGHV1-25*01,IGHV4-31*02,0.5244215938303342,0.5701754385964912
160,1334,IGHV1-25*01,IGHV4-31*03,0.5244215938303342,0.5570175438596492
161,1343,IGHV1-25*01,IGHV4-31*12,0.5244215938303342,0.5701754385964912
162,1344,IGHV1-25*01,IGHV4-31*13,0.5244215938303342,0.5701754385964912
163,1345,IGHV1-25*01,IGHV4-34*01,0.5207253886010362,0.5912280701754385
164,1346,IGHV1-25*01,IGHV4-34*02,0.5167958656330749,0.5771929824561404
165,1358,IGHV1-25*01,IGHV4-38-2*01,0.53125,0.5350877192982456
166,1359,IGHV1-25*01,IGHV4-38-2*02,0.5364583333333334,0.550450676479334
167,1360,IGHV1-25*01,IGHV4-38-2*03,0.5324675324675324,0.5350877192982456
168,1361,IGHV1-25*01,IGHV4-39*01,0.5205128205128206,0.531578947368421
169,1362,IGHV1-25*01,IGHV4-39*02,0.5244215938303342,0.5350877192982456
170,1367,IGHV1-25*01,IGHV4-39*07,0.5244215938303342,0.547156684815487
171,1368,IGHV1-25*01,IGHV4-39*08,0.5189873417721519,0.5350877192982456
172,1369,IGHV1-25*01,IGHV4-4*01,0.5284974093264249,0.5701754385964912
173,1370,IGHV1-25*01,IGHV4-4*02,0.5284974093264249,0.5657894736842106
174,1371,IGHV1-25*01,IGHV4-4*03,0.5298701298701298,0.5614035087719298
175,1374,IGHV1-25*01,IGHV4-4*07,0.5207253886010362,0.5701754385964913
176,1375,IGHV1-25*01,IGHV4-4*08,0.5246753246753246,0.5701754385964912
177,1377,IGHV1-25*01,IGHV4-55*01,0.524547803617571,0.5701754385964912
178,1378,IGHV1-25*01,IGHV4-55*02,0.524547803617571,0.5701754385964912
179,1386,IGHV1-25*01,IGHV4-59*01,0.5286458333333334,0.5707941483803552
180,1387,IGHV1-25*01,IGHV4-59*02,0.5286458333333334,0.5614035087719298
181,1390,IGHV1-25*01,IGHV4-59*05,0.5275590551181102,0.5350877192982456
182,1393,IGHV1-25*01,IGHV4-59*08,0.5207253886010362,0.5701754385964912
183,1394,IGHV1-25*01,IGHV4-59*09,0.5207253886010362,0.5614035087719298
184,1396,IGHV1-25*01,IGHV4-59*11,0.5286458333333334,0.5701754385964912
185,1397,IGHV1-25*01,IGHV4-59*12,0.5246753246753246,0.5760233918128655
186,1398,IGHV1-25*01,IGHV4-59*13,0.5286458333333334,0.5657894736842105
187,1399,IGHV1-25*01,IGHV4-61*01,0.5283505154639175,0.5760233918128655
188,1400,IGHV1-25*01,IGHV4-61*02,0.5205128205128206,0.5818713450292398
189,1401,IGHV1-25*01,IGHV4-61*03,0.5283505154639175,0.5877192982456141
190,1406,IGHV1-25*01,IGHV4-61*08,0.5244215938303342,0.5980263157894737
191,1407,IGHV1-25*01,IGHV4-61*09,0.5283505154639175,0.5701754385964912
192,1408,IGHV1-25*01,IGHV4-61*10,0.5297157622739018,0.5877192982456141
193,1409,IGHV1-25*01,IGHV4-61*11,0.5244215938303342,0.5526315789473684
194,1410,IGHV1-25*01,IGHV4-80*01,0.5122615803814714,0.5350877192982456
195,1412,IGHV1-25*01,IGHV4/OR15-8*01,0.5206185567010311,0.5701754385964912
196,1413,IGHV1-25*01,IGHV4/OR15-8*02,0.5167095115681234,0.5701754385964912
197,1415,IGHV1-25*01,IGHV5-10-1*01,0.5473684210526316,0.5263157894736842
198,1417,IGHV1-25*01,IGHV5-10-1*03,0.5433070866141733,0.5263157894736842
199,1419,IGHV1-25*01,IGHV5-51*01,0.5445026178010471,0.518859649122807
200,1421,IGHV1-25*01,IGHV5-51*03,0.5473684210526316,0.5197368421052632
201,1425,IGHV1-25*01,IGHV5-51*07,0.5445026178010471,0.5175438596491229
202,1426,IGHV1-25*01,IGHV5-51*08,0.5445026178010471,0.5175438596491229
203,1429,IGHV1-25*01,IGHV6-1*01,0.5241730279898219,0.5269607843137255
204,1430,IGHV1-25*01,IGHV6-1*02,0.5241730279898219,0.5367647058823529
205,1431,IGHV1-25*01,IGHV6-1*03,0.5241730279898219,0.5367647058823529
206,1436,IGHV1-25*01,IGHV7-4-1*01,0.6032608695652174,0.7105263157894737
207,1437,IGHV1-25*01,IGHV7-4-1*02,0.6032608695652174,0.6929824561403508
208,1446,IGHV1-25*01,IGHV7-81*01,0.5860215053763441,0.7105263157894737
209,2913,IGHV1-28*01,IGHV1-17*01,0.6032608695652174,0.7105263157894737
210,2914,IGHV1-28*01,IGHV1-17*02,0.6092896174863388,0.6184210526315789
211,2915,IGHV1-28*01,IGHV1-18*01,0.6480446927374302,0.7660818713450291
212,2917,IGHV1-28*01,IGHV1-18*03,0.6480446927374302,0.7894736842105263
213,2918,IGHV1-28*01,IGHV1-18*04,0.6526610644257703,0.7412280701754386
214,2920,IGHV1-28*01,IGHV1-2*02,0.6573033707865169,0.7573099415204677
215,2921,IGHV1-28*01,IGHV1-2*03,0.6573033707865169,0.763157894736842
216,2922,IGHV1-28*01,IGHV1-2*04,0.6526610644257703,0.7543859649122807
217,2923,IGHV1-28*01,IGHV1-2*05,0.6526610644257703,0.763157894736842
218,2924,IGHV1-28*01,IGHV1-2*06,0.6526610644257703,0.7543859649122806
219,2926,IGHV1-28*01,IGHV1-24*01,0.6573033707865169,0.7137161084529506
220,2927,IGHV1-28*01,IGHV1-24*02,0.6554621848739496,0.7280701754385965
221,2928,IGHV1-28*01,IGHV1-3*01,0.6666666666666666,0.786967418546366
222,2929,IGHV1-28*01,IGHV1-3*02,0.6619718309859155,0.8157894736842105
223,2930,IGHV1-28*01,IGHV1-3*03,0.6666666666666666,0.8157894736842105
224,2931,IGHV1-28*01,IGHV1-3*04,0.6638418079096046,0.7894736842105264
225,2932,IGHV1-28*01,IGHV1-3*05,0.6666666666666666,0.7982456140350878
226,2933,IGHV1-28*01,IGHV1-3*06,0.6666666666666666,0.8157894736842105
227,2935,IGHV1-28*01,IGHV1-45*02,0.6434540389972145,0.7456140350877193
228,2936,IGHV1-28*01,IGHV1-45*03,0.6388888888888888,0.7456140350877193
229,2937,IGHV1-28*01,IGHV1-46*01,0.6526610644257703,0.6549707602339181
230,2938,IGHV1-28*01,IGHV1-46*02,0.6480446927374302,0.6754385964912281
231,2939,IGHV1-28*01,IGHV1-46*03,0.6526610644257703,0.6754385964912281
232,2941,IGHV1-28*01,IGHV1-58*01,0.6120218579234973,0.7397660818713451
233,2942,IGHV1-28*01,IGHV1-58*02,0.6164383561643836,0.7339181286549707
234,2944,IGHV1-28*01,IGHV1-67*01,0.6363636363636364,0.6754385964912281
235,2948,IGHV1-28*01,IGHV1-69*01,0.6480446927374302,0.7763157894736842
236,2949,IGHV1-28*01,IGHV1-69*02,0.6657223796033994,0.7982456140350878
237,2951,IGHV1-28*01,IGHV1-69*04,0.6573033707865169,0.7736842105263159
238,2952,IGHV1-28*01,IGHV1-69*05,0.6470588235294118,0.7982456140350878
239,2953,IGHV1-28*01,IGHV1-69*06,0.6526610644257703,0.7807017543859649
240,2957,IGHV1-28*01,IGHV1-69*10,0.6619718309859155,0.7982456140350878
241,2958,IGHV1-28*01,IGHV1-69*11,0.6526610644257703,0.7982456140350878
242,2959,IGHV1-28*01,IGHV1-69*12,0.6480446927374302,0.7982456140350878
243,2960,IGHV1-28*01,IGHV1-69*13,0.6526610644257703,0.7982456140350878
244,2961,IGHV1-28*01,IGHV1-69*14,0.6526610644257703,0.7982456140350878
245,2962,IGHV1-28*01,IGHV1-69*15,0.6480446927374302,0.7982456140350878
246,2968,IGHV1-28*01,IGHV1-69*21,0.6526610644257703,0.7982456140350878
247,2969,IGHV1-28*01,IGHV1-69*22,0.6480446927374302,0.7982456140350878
248,2970,IGHV1-28*01,IGHV1-69*23,0.6666666666666666,0.7982456140350878
249,2972,IGHV1-28*01,IGHV1-69-2*01,0.6666666666666666,0.7105263157894737
250,2974,IGHV1-28*01,IGHV1-69-2*03,0.6713881019830028,0.7017543859649122
251,2975,IGHV1-28*01,IGHV1-8*01,0.6713881019830028,0.7807017543859649
252,2976,IGHV1-28*01,IGHV1-8*02,0.6666666666666666,0.7982456140350878
253,2977,IGHV1-28*01,IGHV1-8*03,0.6666666666666666,0.7982456140350878
254,3001,IGHV1-28*01,IGHV2-10*01,0.5295629820051414,0.5258620689655172
255,3002,IGHV1-28*01,IGHV2-26*01,0.5256410256410257,0.5431034482758621
256,3003,IGHV1-28*01,IGHV2-26*02,0.5217391304347826,0.521551724137931
257,3005,IGHV1-28*01,IGHV2-26*04,0.5217391304347826,0.5
258,3006,IGHV1-28*01,IGHV2-5*01,0.5295629820051414,0.5234157592256503
259,3007,IGHV1-28*01,IGHV2-5*02,0.5256410256410257,0.5379310344827586
260,3010,IGHV1-28*01,IGHV2-5*05,0.5217391304347826,0.5431034482758621
261,3014,IGHV1-28*01,IGHV2-70*01,0.5256410256410257,0.4626814882032668
262,3017,IGHV1-28*01,IGHV2-70*04,0.5256410256410257,0.5086206896551724
263,3026,IGHV1-28*01,IGHV2-70*13,0.5256410256410257,0.514367816091954
264,3027,IGHV1-28*01,IGHV2-70*14,0.5256410256410257,0.5086206896551724
265,3028,IGHV1-28*01,IGHV2-70*15,0.5256410256410257,0.5086206896551724
266,3035,IGHV1-28*01,IGHV3-11*01,0.5526315789473685,0.4883040935672514
267,3038,IGHV1-28*01,IGHV3-11*04,0.5526315789473685,0.5
268,3039,IGHV1-28*01,IGHV3-11*05,0.5567282321899736,0.5
269,3040,IGHV1-28*01,IGHV3-11*06,0.5567282321899736,0.5
270,3041,IGHV1-28*01,IGHV3-13*01,0.5488126649076517,0.5175438596491229
271,3043,IGHV1-28*01,IGHV3-13*03,0.5517241379310345,0.5175438596491229
272,3044,IGHV1-28*01,IGHV3-13*04,0.5447368421052632,0.5175438596491229
273,3045,IGHV1-28*01,IGHV3-13*05,0.5488126649076517,0.5175438596491229
274,3046,IGHV1-28*01,IGHV3-15*01,0.5360824742268041,0.4846113127646703
275,3047,IGHV1-28*01,IGHV3-15*02,0.5360824742268041,0.48245614035087714
276,3052,IGHV1-28*01,IGHV3-15*07,0.532133676092545,0.48245614035087714
277,3054,IGHV1-28*01,IGHV3-15*09,0.532133676092545,0.48245614035087714
278,3058,IGHV1-28*01,IGHV3-20*01,0.5404699738903395,0.5087719298245614
279,3059,IGHV1-28*01,IGHV3-20*02,0.5404699738903395,0.5
280,3061,IGHV1-28*01,IGHV3-20*04,0.5404699738903395,0.5129310344827587
281,3062,IGHV1-28*01,IGHV3-21*01,0.5445026178010471,0.49093071662206367
282,3063,IGHV1-28*01,IGHV3-21*02,0.5404699738903395,0.4707602339181287
283,3067,IGHV1-28*01,IGHV3-21*06,0.5445026178010471,0.4649122807017544
284,3068,IGHV1-28*01,IGHV3-22*01,0.5561357702349871,0.5
285,3069,IGHV1-28*01,IGHV3-22*02,0.5602094240837696,0.5
286,3070,IGHV1-28*01,IGHV3-23*01,0.5485564304461942,0.5482456140350878
287,3072,IGHV1-28*01,IGHV3-23*03,0.5526315789473685,0.5666969147005444
288,3073,IGHV1-28*01,IGHV3-23*04,0.5485564304461942,0.5263157894736843
289,3074,IGHV1-28*01,IGHV3-23*05,0.5514511873350924,0.5526315789473684
290,3075,IGHV1-28*01,IGHV3-23*06,0.5442708333333334,0.5438596491228069
291,3076,IGHV1-28*01,IGHV3-23*07,0.5570291777188329,0.5526315789473684
292,3083,IGHV1-28*01,IGHV3-30*01,0.5691489361702128,0.5
293,3084,IGHV1-28*01,IGHV3-30*02,0.5775401069518716,0.5
294,3085,IGHV1-28*01,IGHV3-30*03,0.5733333333333334,0.49298245614035086
295,3086,IGHV1-28*01,IGHV3-30*04,0.5733333333333334,0.49415204678362573
296,3088,IGHV1-28*01,IGHV3-30*06,0.5691489361702128,0.5
297,3100,IGHV1-28*01,IGHV3-30*18,0.5733333333333334,0.5087719298245614
298,3102,IGHV1-28*01,IGHV3-30*20,0.5775401069518716,0.5
299,3106,IGHV1-28*01,IGHV3-30-3*01,0.5733333333333334,0.5
300,3107,IGHV1-28*01,IGHV3-30-3*02,0.5733333333333334,0.5
301,3111,IGHV1-28*01,IGHV3-33*01,0.5733333333333334,0.5087719298245614
302,3115,IGHV1-28*01,IGHV3-33*05,0.5691489361702128,0.5
303,3116,IGHV1-28*01,IGHV3-33*06,0.5733333333333334,0.5
304,3118,IGHV1-28*01,IGHV3-33*08,0.5733333333333334,0.5
305,3119,IGHV1-28*01,IGHV3-33*09,0.5718085106382979,0.5
306,3121,IGHV1-28*01,IGHV3-35*01,0.5526315789473685,0.5175438596491229
307,3128,IGHV1-28*01,IGHV3-38*02,0.5502645502645502,0.5263157894736842
308,3131,IGHV1-28*01,IGHV3-41*01,0.5447368421052632,0.5
309,3138,IGHV1-28*01,IGHV3-43*01,0.5297157622739018,0.5175438596491229
310,3139,IGHV1-28*01,IGHV3-43*02,0.5257731958762887,0.5
311,3140,IGHV1-28*01,IGHV3-43D*03,0.5257731958762887,0.5
312,3141,IGHV1-28*01,IGHV3-43D*04,0.5297157622739018,0.5
313,3145,IGHV1-28*01,IGHV3-48*01,0.5445026178010471,0.48245614035087714
314,3146,IGHV1-28*01,IGHV3-48*02,0.5445026178010471,0.4824561403508772
315,3147,IGHV1-28*01,IGHV3-48*03,0.5485564304461942,0.48245614035087714
316,3148,IGHV1-28*01,IGHV3-48*04,0.5445026178010471,0.5116959064327485
317,3151,IGHV1-28*01,IGHV3-49*03,0.5561357702349871,0.48245614035087714
318,3152,IGHV1-28*01,IGHV3-49*04,0.5561357702349871,0.4969247832224239
319,3153,IGHV1-28*01,IGHV3-49*05,0.5561357702349871,0.48245614035087714
320,3155,IGHV1-28*01,IGHV3-52*01,0.5526315789473685,0.5
321,3158,IGHV1-28*01,IGHV3-53*01,0.5447368421052632,0.5010319917440661
322,3159,IGHV1-28*01,IGHV3-53*02,0.5447368421052632,0.5058479532163743
323,3161,IGHV1-28*01,IGHV3-53*04,0.5488126649076517,0.49415204678362573
324,3163,IGHV1-28*01,IGHV3-53*06,0.5447368421052632,0.5
325,3182,IGHV1-28*01,IGHV3-64*01,0.5567282321899736,0.525
326,3183,IGHV1-28*01,IGHV3-64*02,0.5567282321899736,0.5175438596491229
327,3187,IGHV1-28*01,IGHV3-64*07,0.5567282321899736,0.5212719298245614
