,index,geneO,geneH,vGeneIden,utrIden
187,14009,IGHV1S1*01,IGHV4-61*01,0.5740740740740741,0.3290111069716332
188,14010,IGHV1S1*01,IGHV4-61*02,0.5699208443271768,0.351364522417154
189,14011,IGHV1S1*01,IGHV4-61*03,0.5740740740740741,0.3601364522417154
190,14016,IGHV1S1*01,IGHV4-61*08,0.5699208443271768,0.3724821312540611
191,14017,IGHV1S1*01,IGHV4-61*09,0.5657894736842105,0.351364522417154
192,14018,IGHV1S1*01,IGHV4-61*10,0.5714285714285714,0.34259259259259256
193,14019,IGHV1S1*01,IGHV4-61*11,0.5616797900262467,0.34259259259259256
194,14020,IGHV1S1*01,IGHV4-80*01,0.5054054054054054,0.3184243565599498
195,14022,IGHV1S1*01,IGHV4/OR15-8*01,0.5744680851063829,0.324317738791423
196,14023,IGHV1S1*01,IGHV4/OR15-8*02,0.5661375661375662,0.3606237816764133
197,14025,IGHV1S1*01,IGHV5-10-1*01,0.6480446927374302,0.3979004889272361
198,14027,IGHV1S1*01,IGHV5-10-1*03,0.6434540389972145,0.3979004889272361
199,14029,IGHV1S1*01,IGHV5-51*01,0.6444444444444445,0.4092383969528523
200,14031,IGHV1S1*01,IGHV5-51*03,0.6434540389972145,0.41534091509300214
201,14035,IGHV1S1*01,IGHV5-51*07,0.6444444444444445,0.4080586080586081
202,14036,IGHV1S1*01,IGHV5-51*08,0.6444444444444445,0.4238560874154094
203,14039,IGHV1S1*01,IGHV6-1*01,0.5569948186528497,0.42251461988304095
204,14040,IGHV1S1*01,IGHV6-1*02,0.5569948186528497,0.4489816495261141
205,14041,IGHV1S1*01,IGHV6-1*03,0.5569948186528497,0.45614035087719296
206,14046,IGHV1S1*01,IGHV7-4-1*01,0.6866096866096866,0.7424463937621832
207,14047,IGHV1S1*01,IGHV7-4-1*02,0.6866096866096866,0.5306476066709985
208,14056,IGHV1S1*01,IGHV7-81*01,0.6723163841807911,0.4778265107212476
209,14068,IGHV1S2*01,IGHV1-17*01,0.7671641791044777,0.5770774772016736
210,14069,IGHV1S2*01,IGHV1-17*02,0.7747747747747747,0.5067714856252261
211,14070,IGHV1S2*01,IGHV1-18*01,0.8328173374613003,0.591542415360435
212,14072,IGHV1S2*01,IGHV1-18*03,0.8271604938271605,0.7074041034790366
213,14073,IGHV1S2*01,IGHV1-18*04,0.8385093167701864,0.6944692239072257
214,14075,IGHV1S2*01,IGHV1-2*02,0.8793650793650793,0.7334171026289945
215,14076,IGHV1S2*01,IGHV1-2*03,0.8853503184713376,0.7478847170809095
216,14077,IGHV1S2*01,IGHV1-2*04,0.8734177215189873,0.7058624358747231
217,14078,IGHV1S2*01,IGHV1-2*05,0.8734177215189873,0.7478847170809095
218,14079,IGHV1S2*01,IGHV1-2*06,0.8793650793650793,0.731623479640402
219,14081,IGHV1S2*01,IGHV1-24*01,0.8215384615384616,0.8961903590068099
220,14082,IGHV1S2*01,IGHV1-24*02,0.8190184049079755,0.9142134998513232
221,14083,IGHV1S2*01,IGHV1-3*01,0.8271604938271605,0.6244511854697276
222,14084,IGHV1S2*01,IGHV1-3*02,0.8215384615384616,0.7331251858459709
223,14085,IGHV1S2*01,IGHV1-3*03,0.8271604938271605,0.7331251858459709
224,14086,IGHV1S2*01,IGHV1-3*04,0.8240740740740741,0.7331251858459709
225,14087,IGHV1S2*01,IGHV1-3*05,0.8215384615384616,0.7101298443849737
226,14088,IGHV1S2*01,IGHV1-3*06,0.8215384615384616,0.6813856675587273
227,14090,IGHV1S2*01,IGHV1-45*02,0.8048780487804879,0.7556225192533296
228,14091,IGHV1S2*01,IGHV1-45*03,0.7993920972644377,0.8098046098579478
229,14092,IGHV1S2*01,IGHV1-46*01,0.8734177215189873,0.6164605317919525
230,14093,IGHV1S2*01,IGHV1-46*02,0.8734177215189873,0.5978448275862069
231,14094,IGHV1S2*01,IGHV1-46*03,0.8675078864353313,0.5978448275862069
232,14096,IGHV1S2*01,IGHV1-58*01,0.7619047619047619,0.5095748792072695
233,14097,IGHV1S2*01,IGHV1-58*02,0.7671641791044777,0.5238554515977587
234,14099,IGHV1S2*01,IGHV1-67*01,0.7738095238095238,0.6232758620689656
235,14103,IGHV1S2*01,IGHV1-69*01,0.8385093167701864,0.6918709424318854
236,14104,IGHV1S2*01,IGHV1-69*02,0.8209876543209876,0.7971264367816092
237,14106,IGHV1S2*01,IGHV1-69*04,0.8271604938271605,0.738456346887089
238,14107,IGHV1S2*01,IGHV1-69*05,0.8322981366459627,0.7971264367816092
239,14108,IGHV1S2*01,IGHV1-69*06,0.8385093167701864,0.779590275715157
240,14112,IGHV1S2*01,IGHV1-69*10,0.8328173374613003,0.7971264367816092
241,14113,IGHV1S2*01,IGHV1-69*11,0.8328173374613003,0.7886494252873563
242,14114,IGHV1S2*01,IGHV1-69*12,0.8328173374613003,0.7864942528735632
243,14115,IGHV1S2*01,IGHV1-69*13,0.8385093167701864,0.805603448275862
244,14116,IGHV1S2*01,IGHV1-69*14,0.8328173374613003,0.7801724137931034
245,14117,IGHV1S2*01,IGHV1-69*15,0.8328173374613003,0.7971264367816092
246,14123,IGHV1S2*01,IGHV1-69*21,0.8271604938271605,0.7971264367816092
247,14124,IGHV1S2*01,IGHV1-69*22,0.8385093167701864,0.7971264367816092
248,14125,IGHV1S2*01,IGHV1-69*23,0.8271604938271605,0.6304754251203696
249,14127,IGHV1S2*01,IGHV1-69-2*01,0.7885196374622356,0.9009345054818566
250,14129,IGHV1S2*01,IGHV1-69-2*03,0.7939393939393941,0.9228367528991971
251,14130,IGHV1S2*01,IGHV1-8*01,0.8385093167701864,0.6978020754806782
252,14131,IGHV1S2*01,IGHV1-8*02,0.8442367601246106,0.7249984886732184
253,14132,IGHV1S2*01,IGHV1-8*03,0.8385093167701864,0.7376436781609195
254,14156,IGHV1S2*01,IGHV2-10*01,0.5229591836734694,0.26937046004842613
255,14157,IGHV1S2*01,IGHV2-26*01,0.5347043701799485,0.2218901331719128
256,14158,IGHV1S2*01,IGHV2-26*02,0.5307692307692308,0.2436440677966102
257,14160,IGHV1S2*01,IGHV2-26*04,0.5307692307692308,0.2436440677966102
258,14161,IGHV1S2*01,IGHV2-5*01,0.5268542199488491,0.2494451170298628
259,14162,IGHV1S2*01,IGHV2-5*02,0.5268542199488491,0.24703389830508474
260,14165,IGHV1S2*01,IGHV2-5*05,0.5268542199488491,0.261047215496368
261,14169,IGHV1S2*01,IGHV2-70*01,0.5347043701799485,0.28279929166135676
262,14172,IGHV1S2*01,IGHV2-70*04,0.5426356589147286,0.20883777239709445
263,14181,IGHV1S2*01,IGHV2-70*13,0.5307692307692308,0.21463882163034706
264,14182,IGHV1S2*01,IGHV2-70*14,0.538659793814433,0.20883777239709445
265,14183,IGHV1S2*01,IGHV2-70*15,0.538659793814433,0.21448748991121871
266,14190,IGHV1S2*01,IGHV3-11*01,0.6398891966759003,0.3700615415657789
267,14193,IGHV1S2*01,IGHV3-11*04,0.6353591160220995,0.4625
268,14194,IGHV1S2*01,IGHV3-11*05,0.6444444444444445,0.4625
269,14195,IGHV1S2*01,IGHV3-11*06,0.6398891966759003,0.47171022932466594
270,14196,IGHV1S2*01,IGHV3-13*01,0.6049046321525886,0.39355593644663484
271,14198,IGHV1S2*01,IGHV3-13*03,0.6038251366120219,0.4350786924939467
272,14199,IGHV1S2*01,IGHV3-13*04,0.6049046321525886,0.4160493827160494
273,14200,IGHV1S2*01,IGHV3-13*05,0.6005434782608695,0.4160493827160494
274,14201,IGHV1S2*01,IGHV3-15*01,0.5946666666666667,0.40264712382375517
275,14202,IGHV1S2*01,IGHV3-15*02,0.5904255319148937,0.4125
276,14207,IGHV1S2*01,IGHV3-15*07,0.5904255319148937,0.43864436619718306
277,14209,IGHV1S2*01,IGHV3-15*09,0.5904255319148937,0.42140265769460655
278,14213,IGHV1S2*01,IGHV3-20*01,0.5913978494623656,0.4637227174482261
279,14214,IGHV1S2*01,IGHV3-20*02,0.5913978494623656,0.43321903806125484
280,14216,IGHV1S2*01,IGHV3-20*04,0.5956873315363881,0.4532274386065958
281,14217,IGHV1S2*01,IGHV3-21*01,0.6263736263736264,0.42377582866812086
282,14218,IGHV1S2*01,IGHV3-21*02,0.6219178082191781,0.44906602423441083
283,14222,IGHV1S2*01,IGHV3-21*06,0.6219178082191781,0.42732506564473777
284,14223,IGHV1S2*01,IGHV3-22*01,0.6162162162162163,0.4223907225691347
285,14224,IGHV1S2*01,IGHV3-22*02,0.625,0.3494299960108555
286,14225,IGHV1S2*01,IGHV3-23*01,0.6086956521739131,0.39530608957250024
287,14227,IGHV1S2*01,IGHV3-23*03,0.6130790190735694,0.31539701269909376
288,14228,IGHV1S2*01,IGHV3-23*04,0.6130790190735694,0.42813086725229876
289,14229,IGHV1S2*01,IGHV3-23*05,0.6164383561643836,0.4177215189873418
290,14230,IGHV1S2*01,IGHV3-23*06,0.6037735849056604,0.4207787854880471
291,14231,IGHV1S2*01,IGHV3-23*07,0.6181318681318682,0.4177215189873418
292,14238,IGHV1S2*01,IGHV3-30*01,0.649025069637883,0.475291005168498
293,14239,IGHV1S2*01,IGHV3-30*02,0.6308539944903582,0.47105751021243986
294,14240,IGHV1S2*01,IGHV3-30*03,0.6536312849162011,0.45224722091561526
295,14241,IGHV1S2*01,IGHV3-30*04,0.649025069637883,0.47233561898899645
296,14243,IGHV1S2*01,IGHV3-30*06,0.649025069637883,0.4801989150090416
297,14255,IGHV1S2*01,IGHV3-30*18,0.649025069637883,0.4517948398118596
298,14257,IGHV1S2*01,IGHV3-30*20,0.6308539944903582,0.45181601761545737
299,14261,IGHV1S2*01,IGHV3-30-3*01,0.649025069637883,0.4709247566577015
300,14262,IGHV1S2*01,IGHV3-30-3*02,0.6444444444444445,0.45169491525423733
301,14266,IGHV1S2*01,IGHV3-33*01,0.6398891966759003,0.4444649587719364
302,14270,IGHV1S2*01,IGHV3-33*05,0.649025069637883,0.4598270795660036
303,14271,IGHV1S2*01,IGHV3-33*06,0.6353591160220995,0.47043950344689206
304,14273,IGHV1S2*01,IGHV3-33*08,0.6398891966759003,0.44909524602645856
305,14274,IGHV1S2*01,IGHV3-33*09,0.6381215469613261,0.45973752232201115
306,14276,IGHV1S2*01,IGHV3-35*01,0.6086956521739131,0.45270270270270274
307,14283,IGHV1S2*01,IGHV3-38*02,0.6065573770491803,0.45845388788426755
308,14286,IGHV1S2*01,IGHV3-41*01,0.5876010781671159,0.399818401937046
309,14293,IGHV1S2*01,IGHV3-43*01,0.5924932975871313,0.4711315299261502
310,14294,IGHV1S2*01,IGHV3-43*02,0.5882352941176471,0.4961240436445835
311,14295,IGHV1S2*01,IGHV3-43D*03,0.584,0.48602920893738316
312,14296,IGHV1S2*01,IGHV3-43D*04,0.5882352941176471,0.45370396349911335
313,14300,IGHV1S2*01,IGHV3-48*01,0.6219178082191781,0.42712485129553107
314,14301,IGHV1S2*01,IGHV3-48*02,0.6219178082191781,0.43296703953507454
315,14302,IGHV1S2*01,IGHV3-48*03,0.6174863387978142,0.43983004638775847
316,14303,IGHV1S2*01,IGHV3-48*04,0.6219178082191781,0.43012543644272133
317,14306,IGHV1S2*01,IGHV3-49*03,0.5989304812834224,0.4587750373354791
318,14307,IGHV1S2*01,IGHV3-49*04,0.6032171581769437,0.45558757422516416
319,14308,IGHV1S2*01,IGHV3-49*05,0.5989304812834224,0.4506172839506173
320,14310,IGHV1S2*01,IGHV3-52*01,0.6219178082191781,0.4488095238095238
321,14313,IGHV1S2*01,IGHV3-53*01,0.6136986301369863,0.4756502649557769
322,14314,IGHV1S2*01,IGHV3-53*02,0.6092896174863388,0.4928571428571428
323,14316,IGHV1S2*01,IGHV3-53*04,0.6136986301369863,0.4928571428571428
324,14318,IGHV1S2*01,IGHV3-53*06,0.6092896174863388,0.4928571428571428
